plot_id,forest_reserve_fieldmap,SiteName,SubArea,Management,Beheer,Management_type,plot_unmanaged_since,reserve_unmanaged_since,reserve_establishment_yr,last_commercial_intervention,EUNIS_EEA_category,EUNIS_EEA_foresttype,PNV_Bohn,Habtype,S1_fisheyedate,LAI_1ste,VisSky_1st
1102,Sevendonck,Sevendonck,Alder forest SFR,unmanaged,0-beheer,Non-intervention,1995,1995,1997,1994,4,4.1,F1a,9190,,2.282,0.105
1103,Sevendonck,Sevendonck,Oak forest SFR,unmanaged,0-beheer,Non-intervention,1987,1995,1997,1994,11,11.2,T,91E0,,2.692,0.1
1104,Sevendonck,Sevendonck,Oak forest SFR,unmanaged,0-beheer,Non-intervention,1987,1995,1997,1994,11,11.2,T,91E0,,2.585,0.134
1105,Sevendonck,Sevendonck,Oak forest SFR,unmanaged,0-beheer,Non-intervention,1987,1995,1997,1994,11,11.2,T,91E0,,2.515,0.089
1106,Sevendonck,Sevendonck,Oak forest SFR,unmanaged,0-beheer,Non-intervention,1987,1995,1997,1994,11,11.2,T,91E0,,2.568,0.1
1107,Sevendonck,Sevendonck,Oak forest SFR,unmanaged,0-beheer,Non-intervention,1987,1995,1997,1994,11,11.2,T,91E0,,2.016,0.134
1108,Sevendonck,Sevendonck,Alder forest SFR,unmanaged,0-beheer,Non-intervention,1995,1995,1997,1994,4,4.1,F1a,9190,,2.322,0.124
1109,Sevendonck,Sevendonck,Oak forest SFR,unmanaged,0-beheer,Non-intervention,1987,1995,1997,1994,11,11.2,T,91E0,,3.645,0.086
1110,Sevendonck,Sevendonck,Alder forest SFR,unmanaged,0-beheer,Non-intervention,1995,1995,1997,1994,4,4.1,F1a,9190,,2.342,0.121
1111,Sevendonck,Sevendonck,Alder forest SFR,unmanaged,0-beheer,Non-intervention,1995,1995,1997,1994,4,4.1,F1a,9190,,2.601,0.109
1112,Sevendonck,Sevendonck,Alder forest SFR,unmanaged,0-beheer,Non-intervention,1995,1995,1997,1994,4,4.1,F1a,9190,,0,0
1113,Sevendonck,Sevendonck,Alder forest SFR,unmanaged,0-beheer,Non-intervention,1995,1995,1997,1994,4,4.1,F1a,9190,,2.162,0.117
1114,Sevendonck,Sevendonck,Alder forest SFR,unmanaged,0-beheer,Non-intervention,1995,1995,1997,1994,4,4.1,F1a,9190,,0,0
1115,Sevendonck,Sevendonck,Alder forest SFR,unmanaged,0-beheer,Non-intervention,1995,1995,1997,1994,4,4.1,F1a,9190,,2.342,0.114
1116,Sevendonck,Sevendonck,Alder forest SFR,unmanaged,0-beheer,Non-intervention,1995,1995,1997,1994,4,4.1,F1a,9190,,2.352,0.119
1117,Sevendonck,Sevendonck,Alder forest SFR,unmanaged,0-beheer,Non-intervention,1995,1995,1997,1994,4,4.1,F1a,9190,,2.086,0.124
1118,Sevendonck,Sevendonck,Alder forest SFR,unmanaged,0-beheer,Non-intervention,1995,1995,1997,1994,4,4.1,F1a,9190,,2.543,0.11
1119,Sevendonck,Sevendonck,Alder forest SFR,unmanaged,0-beheer,Non-intervention,1995,1995,1997,1994,4,4.1,F1a,9190,,2.323,0.111
1120,Sevendonck,Sevendonck,Alder forest SFR,unmanaged,0-beheer,Non-intervention,1995,1995,1997,1994,4,4.1,F1a,9190,,0,0
1121,Sevendonck,Sevendonck,Alder forest SFR,unmanaged,0-beheer,Non-intervention,1995,1995,1997,1994,4,4.1,F1a,9190,,2.169,0.118
1122,Sevendonck,Sevendonck,Alder forest SFR,unmanaged,0-beheer,Non-intervention,1995,1995,1997,1994,4,4.1,F1a,9190,,2.458,0.116
1123,Sevendonck,Sevendonck,Alder forest SFR,unmanaged,0-beheer,Non-intervention,1995,1995,1997,1994,4,4.1,F1a,9190,,2.268,0.114
1124,Sevendonck,Sevendonck,Alder forest SFR,unmanaged,0-beheer,Non-intervention,1995,1995,1997,1994,4,4.1,F1a,9190,,2.095,0.12
1125,Sevendonck,Sevendonck,Alder forest SFR,unmanaged,0-beheer,Non-intervention,1995,1995,1997,1994,4,4.1,F1a,9190,,2.121,0.131
1126,Sevendonck,Sevendonck,Alder forest SFR,unmanaged,0-beheer,Non-intervention,1995,1995,1997,1994,4,4.1,F1a,9190,,2.094,0.121
1127,Sevendonck,Sevendonck,Alder forest SFR,unmanaged,0-beheer,Non-intervention,1995,1995,1997,1994,4,4.1,F1a,9190,,2.052,0.137
1128,Sevendonck,Sevendonck,Alder forest SFR,unmanaged,0-beheer,Non-intervention,1995,1995,1997,1994,4,4.1,F1a,9190,,2.66,0.107
1129,Sevendonck,Sevendonck,Alder forest SFR,unmanaged,0-beheer,Non-intervention,1995,1995,1997,1994,4,4.1,F1a,9190,,2.487,0.102
1130,Sevendonck,Sevendonck,Alder forest SFR,unmanaged,0-beheer,Non-intervention,1995,1995,1997,1994,4,4.1,F1a,9190,,2.451,0.1
1131,Sevendonck,Sevendonck,Alder forest SFR,unmanaged,0-beheer,Non-intervention,1995,1995,1997,1994,4,4.1,F1a,9190,,2.092,0.118
1132,Sevendonck,Sevendonck,Oak forest SFR,unmanaged,0-beheer,Non-intervention,1987,1995,1997,1994,11,11.2,T,91E0,,2.483,0.1
1133,Sevendonck,Sevendonck,Oak forest SFR,unmanaged,0-beheer,Non-intervention,1987,1995,1997,1994,11,11.2,T,91E0,,2.258,0.109
1134,Sevendonck,Sevendonck,Oak forest SFR,unmanaged,0-beheer,Non-intervention,1987,1995,1997,1994,11,11.2,T,91E0,,2.947,0.075
1135,Sevendonck,Sevendonck,Oak forest SFR,unmanaged,0-beheer,Non-intervention,1987,1995,1997,1994,11,11.2,T,91E0,,2.394,0.131
1136,Sevendonck,Sevendonck,Alder forest SFR,unmanaged,0-beheer,Non-intervention,1995,1995,1997,1994,4,4.1,F1a,9190,,3.56,0.095
1137,Sevendonck,Sevendonck,Oak forest SFR,open area,open ruimte,Open area,,1995,1997,1994,11,11.2,T,91E0,,2.624,0.108
1138,Sevendonck,Sevendonck,Oak forest SFR,unmanaged,0-beheer,Non-intervention,1987,1995,1997,1994,11,11.2,T,91E0,,0,0
1139,Sevendonck,Sevendonck,Oak forest SFR,unmanaged,0-beheer,Non-intervention,1987,1995,1997,1994,11,11.2,T,91E0,,1.785,0.151
1140,Sevendonck,Sevendonck,Oak forest SFR,open area,open ruimte,Open area,,1995,1997,1994,11,11.2,T,91E0,,2.679,0.091
1141,Sevendonck,Sevendonck,Oak forest SFR,unmanaged,0-beheer,Non-intervention,1987,1995,1997,1994,11,11.2,T,91E0,,2.315,0.108
1142,Sevendonck,Sevendonck,Oak forest SFR,unmanaged,0-beheer,Non-intervention,1987,1995,1997,1994,11,11.2,T,91E0,,0,0
1143,Sevendonck,Sevendonck,Oak forest SFR,unmanaged,0-beheer,Non-intervention,1987,1995,1997,1994,11,11.2,T,91E0,,2.94,0.109
1144,Sevendonck,Sevendonck,Oak forest SFR,unmanaged,0-beheer,Non-intervention,1987,1995,1997,1994,11,11.2,T,91E0,,3.564,0.087
1145,Sevendonck,Sevendonck,Oak forest SFR,unmanaged,0-beheer,Non-intervention,1987,1995,1997,1994,11,11.2,T,91E0,,2.963,0.108
1146,Sevendonck,Sevendonck,Oak forest SFR,unmanaged,0-beheer,Non-intervention,1987,1995,1997,1994,11,11.2,T,91E0,,2.813,0.094
1147,Sevendonck,Sevendonck,Oak forest SFR,unmanaged,0-beheer,Non-intervention,1987,1995,1997,1994,11,11.2,T,91E0,,2.537,0.098
1148,Sevendonck,Sevendonck,Oak forest SFR,unmanaged,0-beheer,Non-intervention,1987,1995,1997,1994,11,11.2,T,91E0,,2.358,0.115
1149,Sevendonck,Sevendonck,Oak forest SFR,unmanaged,0-beheer,Non-intervention,1987,1995,1997,1994,11,11.2,T,91E0,,2.445,0.1
1150,Sevendonck,Sevendonck,Oak forest SFR,unmanaged,0-beheer,Non-intervention,1987,1995,1997,1994,11,11.2,T,91E0,,2.385,0.107
1151,Sevendonck,Sevendonck,Oak forest SFR,unmanaged,0-beheer,Non-intervention,1987,1995,1997,1994,11,11.2,T,91E0,,2.109,0.122
1152,Sevendonck,Sevendonck,Oak forest SFR,unmanaged,0-beheer,Non-intervention,1987,1995,1997,1994,11,11.2,T,91E0,,2.275,0.102
1153,Sevendonck,Sevendonck,Oak forest SFR,unmanaged,0-beheer,Non-intervention,1987,1995,1997,1994,11,11.2,T,91E0,,2.313,0.112
1154,Sevendonck,Sevendonck,Oak forest SFR,unmanaged,0-beheer,Non-intervention,1987,1995,1997,1994,11,11.2,T,91E0,,2.522,0.1
1155,Sevendonck,Sevendonck,Oak forest SFR,unmanaged,0-beheer,Non-intervention,1987,1995,1997,1994,11,11.2,T,91E0,,2.195,0.173
1156,Sevendonck,Sevendonck,Oak forest SFR,unmanaged,0-beheer,Non-intervention,1987,1995,1997,1994,11,11.2,T,91E0,,2.799,0.098
1157,Sevendonck,Sevendonck,Oak forest SFR,unmanaged,0-beheer,Non-intervention,1987,1995,1997,1994,11,11.2,T,91E0,,2.183,0.116
1158,Sevendonck,Sevendonck,Oak forest SFR,unmanaged,0-beheer,Non-intervention,1987,1995,1997,1994,11,11.2,T,91E0,,2.605,0.096
1159,Sevendonck,Sevendonck,Oak forest SFR,unmanaged,0-beheer,Non-intervention,1987,1995,1997,1994,11,11.2,T,91E0,,2.12,0.117
1160,Sevendonck,Sevendonck,Oak forest SFR,unmanaged,0-beheer,Non-intervention,1987,1995,1997,1994,11,11.2,T,91E0,,2.241,0.127
1161,Sevendonck,Sevendonck,Oak forest SFR,unmanaged,0-beheer,Non-intervention,1987,1995,1997,1994,11,11.2,T,91E0,,2.129,0.103
1162,Sevendonck,Sevendonck,Oak forest SFR,unmanaged,0-beheer,Non-intervention,1987,1995,1997,1994,11,11.2,T,91E0,,2.317,0.105
1163,Sevendonck,Sevendonck,Oak forest SFR,unmanaged,0-beheer,Non-intervention,1987,1995,1997,1994,11,11.2,T,91E0,,2.463,0.096
1164,Sevendonck,Sevendonck,Oak forest SFR,unmanaged,0-beheer,Non-intervention,1987,1995,1997,1994,11,11.2,T,91E0,,2.727,0.093
1165,Sevendonck,Sevendonck,Alder forest SFR,unmanaged,0-beheer,Non-intervention,1995,1995,1997,1994,4,4.1,F1a,9190,,2.036,0.129
1166,Sevendonck,Sevendonck,Alder forest SFR,unmanaged,0-beheer,Non-intervention,1995,1995,1997,1994,4,4.1,F1a,9190,,2.07,0.121
1167,Sevendonck,Sevendonck,Alder forest SFR,unmanaged,0-beheer,Non-intervention,1995,1995,1997,1994,4,4.1,F1a,9190,,2.106,0.11
1168,Sevendonck,Sevendonck,Alder forest SFR,unmanaged,0-beheer,Non-intervention,1995,1995,1997,1994,4,4.1,F1a,9190,,2.25,0.118
1169,Sevendonck,Sevendonck,Alder forest SFR,unmanaged,0-beheer,Non-intervention,1995,1995,1997,1994,4,4.1,F1a,9190,,2.539,0.105
1170,Sevendonck,Sevendonck,Alder forest SFR,unmanaged,0-beheer,Non-intervention,1995,1995,1997,1994,4,4.1,F1a,9190,,2.348,0.115
1171,Sevendonck,Sevendonck,Alder forest SFR,unmanaged,0-beheer,Non-intervention,1995,1995,1997,1994,4,4.1,F1a,9190,,2.488,0.099
1172,Sevendonck,Sevendonck,Alder forest SFR,unmanaged,0-beheer,Non-intervention,1995,1995,1997,1994,4,4.1,F1a,9190,,2.216,0.117
1173,Sevendonck,Sevendonck,Alder forest SFR,unmanaged,0-beheer,Non-intervention,1995,1995,1997,1994,4,4.1,F1a,9190,,0,0
1174,Sevendonck,Sevendonck,Alder forest SFR,unmanaged,0-beheer,Non-intervention,1995,1995,1997,1994,4,4.1,F1a,9190,,2.205,0.12
1175,Sevendonck,Sevendonck,Alder forest SFR,unmanaged,0-beheer,Non-intervention,1995,1995,1997,1994,4,4.1,F1a,9190,,1.906,0.13
1176,Sevendonck,Sevendonck,Alder forest SFR,unmanaged,0-beheer,Non-intervention,1995,1995,1997,1994,4,4.1,F1a,9190,,2.186,0.121
1177,Sevendonck,Sevendonck,Alder forest SFR,unmanaged,0-beheer,Non-intervention,1995,1995,1997,1994,4,4.1,F1a,9190,,0,0
1178,Sevendonck,Sevendonck,Alder forest SFR,unmanaged,0-beheer,Non-intervention,1995,1995,1997,1994,4,4.1,F1a,9190,,2.487,0.107
1201,Muizenbos,Muizenbos,SFR,unmanaged,0-beheer,Non-intervention,1997,1997,1997,1997,5,5.9,F2,91E0,,0,0
1202,Muizenbos,Muizenbos,SFR,unmanaged,0-beheer,Non-intervention,1997,1997,1997,1997,5,5.9,F2,91E0,,0,0
1203,Muizenbos,Muizenbos,SFR,unmanaged,0-beheer,Non-intervention,1997,1997,1997,1997,5,5.9,F2,91E0,,0,0
1204,Muizenbos,Muizenbos,SFR,unmanaged,0-beheer,Non-intervention,1997,1997,1997,1997,5,5.9,F2,91E0,,0,0
1205,Muizenbos,Muizenbos,SFR,unmanaged,0-beheer,Non-intervention,1997,1997,1997,1997,5,5.9,F2,91E0,,0,0
1206,Muizenbos,Muizenbos,SFR,unmanaged,0-beheer,Non-intervention,1997,1997,1997,1997,5,5.9,F2,91E0,,0,0
1207,Muizenbos,Muizenbos,SFR,unmanaged,0-beheer,Non-intervention,1997,1997,1997,1997,5,5.9,F2,91E0,,0,0
1208,Muizenbos,Muizenbos,SFR,unmanaged,0-beheer,Non-intervention,1997,1997,1997,1997,5,5.9,F2,91E0,,0,0
1209,Muizenbos,Muizenbos,SFR,unmanaged,0-beheer,Non-intervention,1997,1997,1997,1997,5,5.9,F2,91E0,,0,0
1210,Muizenbos,Muizenbos,SFR,unmanaged,0-beheer,Non-intervention,1997,1997,1997,1997,5,5.9,F2,91E0,,0,0
1211,Muizenbos,Muizenbos,SFR,unmanaged,0-beheer,Non-intervention,1997,1997,1997,1997,5,5.9,F2,91E0,,0,0
1212,Muizenbos,Muizenbos,SFR,unmanaged,0-beheer,Non-intervention,1997,1997,1997,1997,5,5.9,F2,91E0,,0,0
1213,Muizenbos,Muizenbos,SFR,unmanaged,0-beheer,Non-intervention,1997,1997,1997,1997,5,5.9,F2,91E0,,0,0
1214,Muizenbos,Muizenbos,SFR,unmanaged,0-beheer,Non-intervention,1997,1997,1997,1997,5,5.9,F2,91E0,,0,0
1215,Muizenbos,Muizenbos,SFR,unmanaged,0-beheer,Non-intervention,1997,1997,1997,1997,5,5.9,F2,91E0,,0,0
1216,Muizenbos,Muizenbos,SFR,unmanaged,0-beheer,Non-intervention,1997,1997,1997,1997,5,5.9,F2,91E0,,0,0
1217,Muizenbos,Muizenbos,SFR,unmanaged,0-beheer,Non-intervention,1997,1997,1997,1997,5,5.9,F2,91E0,,0,0
1218,Muizenbos,Muizenbos,SFR,unmanaged,0-beheer,Non-intervention,1997,1997,1997,1997,5,5.9,F2,91E0,,0,0
1219,Muizenbos,Muizenbos,SFR,unmanaged,0-beheer,Non-intervention,1997,1997,1997,1997,5,5.9,F2,91E0,,0,0
1220,Muizenbos,Muizenbos,SFR,unmanaged,0-beheer,Non-intervention,1997,1997,1997,1997,5,5.9,F2,91E0,,0,0
1221,Muizenbos,Muizenbos,SFR,unmanaged,0-beheer,Non-intervention,1997,1997,1997,1997,5,5.9,F2,91E0,,0,0
1222,Muizenbos,Muizenbos,SFR,unmanaged,0-beheer,Non-intervention,1997,1997,1997,1997,5,5.9,F2,91E0,,0,0
1223,Muizenbos,Muizenbos,SFR,unmanaged,0-beheer,Non-intervention,1997,1997,1997,1997,5,5.9,F2,91E0,,0,0
1224,Muizenbos,Muizenbos,SFR,unmanaged,0-beheer,Non-intervention,1997,1997,1997,1997,5,5.9,F2,91E0,,0,0
1225,Muizenbos,Muizenbos,SFR,unmanaged,0-beheer,Non-intervention,1997,1997,1997,1997,5,5.9,F2,91E0,,0,0
1226,Muizenbos,Muizenbos,SFR,unmanaged,0-beheer,Non-intervention,1997,1997,1997,1997,5,5.9,F2,91E0,,0,0
1227,Muizenbos,Muizenbos,SFR,unmanaged,0-beheer,Non-intervention,1997,1997,1997,1997,5,5.9,F2,91E0,,0,0
1228,Muizenbos,Muizenbos,SFR,unmanaged,0-beheer,Non-intervention,1997,1997,1997,1997,5,5.9,F2,91E0,,0,0
1229,Muizenbos,Muizenbos,SFR,unmanaged,0-beheer,Non-intervention,1997,1997,1997,1997,5,5.9,F2,91E0,,0,0
1230,Muizenbos,Muizenbos,SFR,unmanaged,0-beheer,Non-intervention,1997,1997,1997,1997,5,5.9,F2,91E0,,0,0
1231,Muizenbos,Muizenbos,SFR,unmanaged,0-beheer,Non-intervention,1997,1997,1997,1997,5,5.9,F2,91E0,,0,0
1232,Muizenbos,Muizenbos,SFR,unmanaged,0-beheer,Non-intervention,1997,1997,1997,1997,5,5.9,F2,91E0,,0,0
1233,Muizenbos,Muizenbos,SFR,unmanaged,0-beheer,Non-intervention,1997,1997,1997,1997,5,5.9,F2,91E0,,0,0
1234,Muizenbos,Muizenbos,SFR,unmanaged,0-beheer,Non-intervention,1997,1997,1997,1997,5,5.9,F2,91E0,,0,0
1235,Muizenbos,Muizenbos,SFR,unmanaged,0-beheer,Non-intervention,1997,1997,1997,1997,5,5.9,F2,91E0,,0,0
1236,Muizenbos,Muizenbos,SFR,unmanaged,0-beheer,Non-intervention,1997,1997,1997,1997,5,5.9,F2,91E0,,0,0
1237,Muizenbos,Muizenbos,SFR,unmanaged,0-beheer,Non-intervention,1997,1997,1997,1997,5,5.9,F2,91E0,,0,0
1238,Muizenbos,Muizenbos,SFR,unmanaged,0-beheer,Non-intervention,1997,1997,1997,1997,5,5.9,F2,91E0,,0,0
1239,Muizenbos,Muizenbos,SFR,unmanaged,0-beheer,Non-intervention,1997,1997,1997,1997,5,5.9,F2,91E0,,0,0
1240,Muizenbos,Muizenbos,SFR,unmanaged,0-beheer,Non-intervention,1997,1997,1997,1997,5,5.9,F2,91E0,,0,0
1241,Muizenbos,Muizenbos,SFR,unmanaged,0-beheer,Non-intervention,1997,1997,1997,1997,5,5.9,F2,91E0,,0,0
1242,Muizenbos,Muizenbos,SFR,unmanaged,0-beheer,Non-intervention,1997,1997,1997,1997,5,5.9,F2,91E0,,0,0
1243,Muizenbos,Muizenbos,SFR,unmanaged,0-beheer,Non-intervention,1997,1997,1997,1997,5,5.9,F2,91E0,,0,0
1244,Muizenbos,Muizenbos,SFR,unmanaged,0-beheer,Non-intervention,1997,1997,1997,1997,5,5.9,F2,91E0,,0,0
1245,Muizenbos,Muizenbos,SFR,unmanaged,0-beheer,Non-intervention,1997,1997,1997,1997,5,5.9,F2,91E0,,0,0
1246,Muizenbos,Muizenbos,SFR,unmanaged,0-beheer,Non-intervention,1997,1997,1997,1997,5,5.9,F2,91E0,,0,0
1301,Ename,Bos t'Ename,,unmanaged,0-beheer,Non-intervention,1990,1990,2000,1990's,6,6.2,F5a,9130,,0,0
1302,Ename,Bos t'Ename,,in transition,overgangsbeheer,conversion fellings,,,2000,,6,6.2,F5a,9130,,0,0
1303,Ename,Bos t'Ename,,in transition,overgangsbeheer,conversion fellings,,,2000,,6,6.2,F5a,9130,,0,0
1304,Ename,Bos t'Ename,,unmanaged,0-beheer,Non-intervention,1990,1990,2000,1990's,6,6.2,F5a,9130,,0,0
1305,Ename,Bos t'Ename,,unmanaged,0-beheer,Non-intervention,1990,1990,2000,1990's,6,6.2,F5a,9130,,0,0
1306,Ename,Bos t'Ename,,unmanaged,0-beheer,Non-intervention,1990,1990,2000,1990's,6,6.2,F5a,9130,,0,0
1307,Ename,Bos t'Ename,,coppice with standards,middelhout,Coppice with standards,,,2000,,6,6.2,F5a,9130,,0,0
1308,Ename,Bos t'Ename,,unmanaged,0-beheer,Non-intervention,1990,1990,2000,1990's,6,6.2,F5a,9130,,0,0
1309,Ename,Bos t'Ename,,unmanaged,0-beheer,Non-intervention,1990,1990,2000,1990's,6,6.2,F5a,9130,,0,0
1310,Ename,Bos t'Ename,,unmanaged,0-beheer,Non-intervention,1990,1990,2000,1990's,6,6.2,F5a,9130,,0,0
1311,Ename,Bos t'Ename,,conversion + grazing,bosomvorming + begrazing,Forest grazing and stand conversion,,,2000,,6,6.2,F5a,9130,,0,0
1312,Ename,Bos t'Ename,,in transition + grazing,overgangsbeheer + begrazing,Coppice with standards + forest grazing,,,2000,,6,6.2,F5a,9130,,0,0
1313,Ename,Bos t'Ename,,conversion + grazing,bosomvorming + begrazing,Forest grazing and stand conversion,,,2000,,6,6.2,F5a,9130,,0,0
1314,Ename,Bos t'Ename,,conversion + grazing,bosomvorming + begrazing,Forest grazing and stand conversion,,,2000,,6,6.2,F5a,9130,,0,0
1315,Ename,Bos t'Ename,,conversion + grazing,bosomvorming + begrazing,Forest grazing and stand conversion,,,2000,,6,6.2,F5a,9130,,0,0
1316,Ename,Bos t'Ename,,in transition + grazing,overgangsbeheer + begrazing,Coppice with standards + forest grazing,,,2000,,6,6.2,F5a,9130,,0,0
1317,Ename,Bos t'Ename,,conversion + grazing,bosomvorming + begrazing,Forest grazing and stand conversion,,,2000,,6,6.2,F5a,9130,,0,0
1318,Ename,Bos t'Ename,,coppice with standards + grazing,middelhout + begrazing,Coppice with standards + forest grazing,,,2000,,6,6.2,F5a,9130,,0,0
1319,Ename,Bos t'Ename,,grazing,bos met begrazing,Forest grazing - no tree felling,,,2000,,6,6.2,F5a,9130,,0,0
1320,Ename,Bos t'Ename,,conversion + grazing,bosomvorming + begrazing,Forest grazing and stand conversion,,,2000,,6,6.2,F5a,9130,,0,0
1321,Ename,Bos t'Ename,,grazing,bos met begrazing,Forest grazing - no tree felling,,,2000,,6,6.2,F5a,9130,,0,0
1322,Ename,Bos t'Ename,,grazing,bos met begrazing,Forest grazing - no tree felling,,,2000,,6,6.2,F5a,9130,,0,0
1323,Ename,Bos t'Ename,,conversion + grazing,bosomvorming + begrazing,Forest grazing and stand conversion,,,2000,,6,6.2,F5a,9130,,0,0
1324,Ename,Bos t'Ename,,unmanaged,0-beheer,Non-intervention,1990,1990,2000,1990's,6,6.2,F5a,9130,,0,0
1325,Ename,Bos t'Ename,,conversion + grazing,bosomvorming + begrazing,Forest grazing and stand conversion,,,2000,,6,6.2,F5a,9130,,0,0
1326,Ename,Bos t'Ename,,conversion + grazing,bosomvorming + begrazing,Forest grazing and stand conversion,,,2000,,6,6.2,F5a,9130,,0,0
1327,Ename,Bos t'Ename,,grazing,bos met begrazing,Forest grazing - no tree felling,,,2000,,6,6.2,F5a,9130,,0,0
1328,Ename,Bos t'Ename,,unmanaged,0-beheer,Non-intervention,1990,1990,2000,1990's,6,6.2,F5a,9130,,0,0
1329,Ename,Bos t'Ename,,grazing,bos met begrazing,Forest grazing - no tree felling,,,2000,,6,6.2,F5a,9130,,0,0
1330,Ename,Bos t'Ename,,conversion + grazing,bosomvorming + begrazing,Forest grazing and stand conversion,,,2000,,6,6.2,F5a,9130,,0,0
1331,Ename,Bos t'Ename,,in transition + grazing,overgangsbeheer + begrazing,Coppice with standards + forest grazing,,,2000,,6,6.2,F5a,9130,,0,0
1332,Ename,Bos t'Ename,,coppice with standards,middelhout,Coppice with standards,,,2000,,6,6.2,F5a,9130,,0,0
1333,Ename,Bos t'Ename,,coppice with standards,middelhout,Coppice with standards,,,2000,,6,6.2,F5a,9130,,0,0
1334,Ename,Bos t'Ename,,conversion + grazing,bosomvorming + begrazing,Forest grazing and stand conversion,,,2000,,6,6.2,F5a,9130,,0,0
1335,Ename,Bos t'Ename,,conversion + grazing,bosomvorming + begrazing,Forest grazing and stand conversion,,,2000,,6,6.2,F5a,9130,,0,0
1336,Ename,Bos t'Ename,,conversion + grazing,bosomvorming + begrazing,Forest grazing and stand conversion,,,2000,,6,6.2,F5a,9130,,0,0
1337,Ename,Bos t'Ename,,in transition + grazing,overgangsbeheer + begrazing,Coppice with standards + forest grazing,,,2000,,6,6.2,F5a,9130,,0,0
1338,Ename,Bos t'Ename,,coppice with standards,middelhout,Coppice with standards,,,2000,,6,6.2,F5a,9130,,0,0
1339,Ename,Bos t'Ename,,conversion + grazing,bosomvorming + begrazing,Forest grazing and stand conversion,,,2000,,6,6.2,F5a,9130,,0,0
1340,Ename,Bos t'Ename,,conversion + grazing,bosomvorming + begrazing,Forest grazing and stand conversion,,,2000,,6,6.2,F5a,9130,,0,0
1341,Ename,Bos t'Ename,,conversion + grazing,bosomvorming + begrazing,Forest grazing and stand conversion,,,2000,,6,6.2,F5a,9130,,0,0
1342,Ename,Bos t'Ename,,coppice with standards,middelhout,Coppice with standards,,,2000,,6,6.2,F5a,9130,,0,0
1343,Ename,Bos t'Ename,,unmanaged,0-beheer,Non-intervention,1990,1990,2000,1990's,6,6.2,F5a,9130,,0,0
1344,Ename,Bos t'Ename,,unmanaged,0-beheer,Non-intervention,1990,1990,2000,1990's,6,6.2,F5a,9130,,0,0
1345,Ename,Bos t'Ename,,coppice with standards,middelhout,Coppice with standards,,,2000,,6,6.2,F5a,9130,,0,0
1346,Ename,Bos t'Ename,,unmanaged,0-beheer,Non-intervention,1990,1990,2000,1990's,6,6.2,F5a,9130,,0,0
1347,Ename,Bos t'Ename,,unmanaged,0-beheer,Non-intervention,1990,1990,2000,1990's,6,6.2,F5a,9130,,0,0
1348,Ename,Bos t'Ename,,conversion + grazing,bosomvorming + begrazing,Forest grazing and stand conversion,,,2000,,6,6.2,F5a,9130,,0,0
1349,Ename,Bos t'Ename,,conversion + grazing,bosomvorming + begrazing,Forest grazing and stand conversion,,,2000,,6,6.2,F5a,9130,,0,0
1350,Ename,Bos t'Ename,,conversion + grazing,bosomvorming + begrazing,Forest grazing and stand conversion,,,2000,,6,6.2,F5a,9130,,0,0
1351,Ename,Bos t'Ename,,coppice with standards,middelhout,Coppice with standards,,,2000,,6,6.2,F5a,9130,,0,0
1352,Ename,Bos t'Ename,,unmanaged,0-beheer,Non-intervention,1990,1990,2000,1990's,6,6.2,F5a,9130,,0,0
1353,Ename,Bos t'Ename,,unmanaged,0-beheer,Non-intervention,1990,1990,2000,1990's,6,6.2,F5a,9130,,0,0
1354,Ename,Bos t'Ename,,conversion + grazing,bosomvorming + begrazing,Forest grazing and stand conversion,,,2000,,6,6.2,F5a,9130,,0,0
1355,Ename,Bos t'Ename,,conversion + grazing,bosomvorming + begrazing,Forest grazing and stand conversion,,,2000,,6,6.2,F5a,9130,,0,0
1356,Ename,Bos t'Ename,,unmanaged,0-beheer,Non-intervention,1990,1990,2000,1990's,6,6.2,F5a,9130,,0,0
1357,Ename,Bos t'Ename,,unmanaged,0-beheer,Non-intervention,1990,1990,2000,1990's,6,6.2,F5a,9130,,0,0
1358,Ename,Bos t'Ename,,unmanaged,0-beheer,Non-intervention,1990,1990,2000,1990's,6,6.2,F5a,9130,,0,0
1359,Ename,Bos t'Ename,,conversion + grazing,bosomvorming + begrazing,Forest grazing and stand conversion,,,2000,,6,6.2,F5a,9130,,0,0
1360,Ename,Bos t'Ename,,coppice with standards + grazing,middelhout + begrazing,Coppice with standards + forest grazing,,,2000,,6,6.2,F5a,9130,,0,0
1361,Ename,Bos t'Ename,,grazing,bos met begrazing,Forest grazing - no tree felling,,,2000,,6,6.2,F5a,9130,,0,0
1362,Ename,Bos t'Ename,,grazing,bos met begrazing,Forest grazing - no tree felling,,,2000,,6,6.2,F5a,9130,,0,0
1363,Ename,Bos t'Ename,,conversion + grazing,bosomvorming + begrazing,Forest grazing and stand conversion,,,2000,,6,6.2,F5a,9130,,0,0
1364,Ename,Bos t'Ename,,coppice with standards + grazing,middelhout + begrazing,Coppice with standards + forest grazing,,,2000,,6,6.2,F5a,9130,,0,0
1365,Ename,Bos t'Ename,,grazing,bos met begrazing,Forest grazing - no tree felling,,,2000,,6,6.2,F5a,9130,,0,0
1366,Ename,Bos t'Ename,,coppice with standards + grazing,middelhout + begrazing,Coppice with standards + forest grazing,,,2000,,6,6.2,F5a,9130,,0,0
