plot_id	year	period	moss_cover_min	moss_cover_max	herb_cover_min	herb_cover_max	shrub_cover_min	shrub_cover_max	tree_cover_min	tree_cover_max	waterlayer_cover_min	waterlayer_cover_max	soildisturbance_game_cover_min	soildisturbance_game_cover_max	number_of_species	cumm_herb_coverage_class_average_perc	cumulated_canopy_cover_min	cumulated_canopy_cover_max	subplot_id	moss_cover_mean	herb_cover_mean	shrub_cover_mean	tree_cover_mean	waterlayer_cover_mean	soildisturbance_game_cover_mean	cumulated_canopy_cover_mean
1358	2016	2	0	1	65	75	1	3	95	100	0	1	0	1	17	187	95.05	100	1	0.5	70	2	97.5	0.5	0.5	97.55
1359	2016	2	15	25	95	100	1	3	NA	NA	0	1	0	1	24	98.5	NA	NA	1	20	97.5	2	NA	0.5	0.5	NA
1360	2016	2	3	5	85	95	5	10	85	95	0	1	0	1	28	141	85.75	95.5	1	4	90	7.5	90	0.5	0.5	90.75
1361	2016	2	1	3	15	25	15	25	85	95	0	1	0	1	25	76.5	87.25	96.25	1	2	20	20	90	0.5	0.5	92
1362	2016	2	0	1	65	75	45	55	25	35	0	1	0	1	27	147.5	58.75	70.75	1	0.5	70	50	30	0.5	0.5	65
1363	2016	2	0	1	95	100	0	1	0	1	0	1	0	1	43	105.5	0	1.99	1	0.5	97.5	0.5	0.5	0.5	0.5	0.997499999999996
1364	2016	2	0	1	95	100	3	5	3	5	0	1	0	1	52	142.5	5.91	9.75	1	0.5	97.5	4	4	0.5	0.5	7.84
1365	2016	2	1	3	45	55	10	15	85	95	0	1	0	1	24	61	86.5	95.75	1	2	50	12.5	90	0.5	0.5	91.25
1366	2016	2	15	25	95	100	45	55	75	85	0	1	0	1	37	121	86.25	93.25	1	20	97.5	50	80	0.5	0.5	90
1367	2016	2	0	1	45	55	1	3	45	55	1	3	0	1	54	78.5	45.55	56.35	1	0.5	50	2	50	2	0.5	51
1368	2016	2	0	1	95	100	3	5	0	1	0	1	0	1	36	143.5	3	5.95	1	0.5	97.5	4	0.5	0.5	0.5	4.48000000000001
1369	2016	2	45	55	95	100	25	35	65	75	0	1	0	1	29	225	73.75	83.75	1	50	97.5	30	70	0.5	0.5	79
1370	2016	2	0	1	95	100	0	1	0	1	0	1	0	1	21	109.5	0	1.99	1	0.5	97.5	0.5	0.5	0.5	0.5	0.997499999999996
1371	2016	2	0	1	95	100	0	1	0	1	0	1	0	1	27	128.5	0	1.99	1	0.5	97.5	0.5	0.5	0.5	0.5	0.997499999999996
1372	2016	2	3	5	95	100	3	5	85	95	0	1	3	5	35	252	85.45	95.25	1	4	97.5	4	90	0.5	4	90.4
1373	2016	2	3	5	95	100	5	10	65	75	0	1	0	1	40	119.5	66.75	77.5	1	4	97.5	7.5	70	0.5	0.5	72.25
1401	2016	2	0	1	95	100	15	25	35	45	NA	NA	0	1	12	136	44.75	58.75	1	0.5	97.5	20	40	NA	0.5	52
1402	2016	2	0	1	95	100	15	25	10	15	NA	NA	0	1	43	128	23.5	36.25	1	0.5	97.5	20	12.5	NA	0.5	30
1403	2016	2	0	1	35	45	55	65	25	35	NA	NA	0	1	22	91.5	66.25	77.25	1	0.5	40	60	30	NA	0.5	72
1404	2016	2	0	1	25	35	65	75	45	55	NA	NA	0	1	21	93.5	80.75	88.75	1	0.5	30	70	50	NA	0.5	85
1405	2016	2	0	1	35	45	15	25	35	45	NA	NA	0	1	29	90	44.75	58.75	1	0.5	40	20	40	NA	0.5	52
1406	2016	2	0	1	45	55	35	45	15	25	NA	NA	0	1	35	85.5	44.75	58.75	1	0.5	50	40	20	NA	0.5	52
1407	2016	2	0	1	35	45	5	10	85	95	NA	NA	1	3	18	53.5	85.75	95.5	1	0.5	40	7.5	90	NA	2	90.75
1408	2016	2	0	1	10	15	55	65	85	95	NA	NA	0	1	21	25.5	93.25	98.25	1	0.5	12.5	60	90	NA	0.5	96
1409	2016	2	0	1	15	25	75	85	55	65	NA	NA	0	1	17	23.5	88.75	94.75	1	0.5	20	80	60	NA	0.5	92
1410	2016	2	0	1	35	45	55	65	65	75	NA	NA	0	1	16	58	84.25	91.25	1	0.5	40	60	70	NA	0.5	88
1411	2016	2	0	1	15	25	3	5	95	100	NA	NA	1	3	17	85	95.15	100	1	0.5	20	4	97.5	NA	2	97.6
1412	2016	2	0	1	15	25	3	5	85	95	NA	NA	1	3	16	83	85.45	95.25	1	0.5	20	4	90	NA	2	90.4
1413	2016	2	0	1	10	15	25	35	85	95	NA	NA	0	1	24	18.5	88.75	96.75	1	0.5	12.5	30	90	NA	0.5	93
1414	2016	2	0	1	5	10	55	65	85	95	NA	NA	0	1	15	16	93.25	98.25	1	0.5	7.5	60	90	NA	0.5	96
1415	2016	2	0	1	15	25	10	15	75	85	NA	NA	0	1	16	21.5	77.5	87.25	1	0.5	20	12.5	80	NA	0.5	82.5
1416	2016	2	0	1	35	45	25	35	85	95	NA	NA	0	1	20	48.5	88.75	96.75	1	0.5	40	30	90	NA	0.5	93
1417	2016	2	0	1	25	35	25	35	75	85	NA	NA	0	1	16	96	81.25	90.25	1	0.5	30	30	80	NA	0.5	86
1418	2016	2	0	1	35	45	45	55	65	75	NA	NA	0	1	22	89	80.75	88.75	1	0.5	40	50	70	NA	0.5	85
1419	2016	2	0	1	15	25	15	25	95	100	NA	NA	0	1	23	69	95.75	100	1	0.5	20	20	97.5	NA	0.5	98
1420	2016	2	0	1	25	35	10	15	85	95	NA	NA	0	1	22	95	86.5	95.75	1	0.5	30	12.5	90	NA	0.5	91.25
1421	2016	2	0	1	15	25	75	85	25	35	NA	NA	0	1	20	51.5	81.25	90.25	1	0.5	20	80	30	NA	0.5	86
1422	2016	2	0	1	15	25	35	45	75	85	NA	NA	0	1	20	85	83.75	91.75	1	0.5	20	40	80	NA	0.5	88
1423	2016	2	0	1	35	45	65	75	65	75	NA	NA	0	1	25	89	87.75	93.75	1	0.5	40	70	70	NA	0.5	91
1424	2016	2	0	1	15	25	65	75	85	95	NA	NA	0	1	19	93	94.75	98.75	1	0.5	20	70	90	NA	0.5	97
1425	2016	2	0	1	15	25	55	65	75	85	NA	NA	0	1	18	72	88.75	94.75	1	0.5	20	60	80	NA	0.5	92
1426	2016	2	0	1	15	25	45	55	65	75	NA	NA	0	1	23	78.5	80.75	88.75	1	0.5	20	50	70	NA	0.5	85
1427	2016	2	0	1	15	25	5	10	95	100	NA	NA	1	3	17	90	95.25	100	1	0.5	20	7.5	97.5	NA	2	97.6875
1428	2016	2	0	1	10	15	15	25	85	95	NA	NA	3	5	16	85.5	87.25	96.25	1	0.5	12.5	20	90	NA	4	92
1429	2016	2	0	1	1	3	65	75	85	95	NA	NA	1	3	20	22	94.75	98.75	1	0.5	2	70	90	NA	2	97
1430	2016	2	0	1	15	25	65	75	75	85	NA	NA	1	3	22	57.5	91.25	96.25	1	0.5	20	70	80	NA	2	94
1431	2016	2	0	1	15	25	0	1	95	100	NA	NA	0	1	11	104.5	95	100	1	0.5	20	0.5	97.5	NA	0.5	97.5125
1432	2016	2	0	1	10	15	45	55	85	95	NA	NA	0	1	14	46	91.75	97.75	1	0.5	12.5	50	90	NA	0.5	95
1433	2016	2	NA	NA	1	3	55	65	45	55	NA	NA	0	1	12	18	75.25	84.25	1	NA	2	60	50	NA	0.5	80
1434	2016	2	NA	NA	5	10	75	85	55	65	NA	NA	0	1	19	40.5	88.75	94.75	1	NA	7.5	80	60	NA	0.5	92
1435	2016	2	NA	NA	3	5	75	85	55	65	NA	NA	0	1	15	47	88.75	94.75	1	NA	4	80	60	NA	0.5	92
1436	2016	2	0	1	3	5	25	35	75	85	NA	NA	0	1	14	49.5	81.25	90.25	1	0.5	4	30	80	NA	0.5	86
1437	2016	2	0	1	1	3	75	85	75	85	NA	NA	0	1	14	36.5	93.75	97.75	1	0.5	2	80	80	NA	0.5	96
1438	2016	2	NA	NA	3	5	85	95	15	25	NA	NA	0	1	23	42.5	87.25	96.25	1	NA	4	90	20	NA	0.5	92
1440	2016	2	0	1	1	3	85	95	45	55	NA	NA	0	1	18	48.5	91.75	97.75	1	0.5	2	90	50	NA	0.5	95
1441	2016	2	0	1	10	15	35	45	45	55	NA	NA	0	1	24	33	64.25	75.25	1	0.5	12.5	40	50	NA	0.5	70
1442	2016	2	NA	NA	1	3	55	65	45	55	NA	NA	0	1	19	39	75.25	84.25	1	NA	2	60	50	NA	0.5	80
1443	2016	2	NA	NA	65	75	25	35	45	55	NA	NA	0	1	22	130	58.75	70.75	1	NA	70	30	50	NA	0.5	65
1444	2016	2	NA	NA	15	25	75	85	55	65	NA	NA	0	1	19	90.5	88.75	94.75	1	NA	20	80	60	NA	0.5	92
1445	2016	2	NA	NA	25	35	55	65	15	25	NA	NA	0	1	23	83.5	61.75	73.75	1	NA	30	60	20	NA	0.5	68
1446	2016	2	NA	NA	10	15	85	95	10	15	NA	NA	0	1	22	83.5	86.5	95.75	1	NA	12.5	90	12.5	NA	0.5	91.25
1447	2016	2	NA	NA	5	10	95	100	10	15	NA	NA	0	1	30	67.5	95.5	100	1	NA	7.5	97.5	12.5	NA	0.5	97.8125
1448	2016	2	0	1	15	25	55	65	45	55	NA	NA	0	1	16	27	75.25	84.25	1	0.5	20	60	50	NA	0.5	80
1449	2016	2	NA	NA	15	25	75	85	5	10	NA	NA	0	1	28	70	76.25	86.5	1	NA	20	80	7.5	NA	0.5	81.5
1450	2016	2	NA	NA	25	35	75	85	10	15	NA	NA	1	3	22	40	77.5	87.25	1	NA	30	80	12.5	NA	2	82.5
1451	2016	2	0	1	10	15	25	35	45	55	NA	NA	5	10	30	30.5	58.75	70.75	1	0.5	12.5	30	50	NA	7.5	65
1452	2016	2	0	1	25	35	25	35	55	65	NA	NA	0	1	18	40.5	66.25	77.25	1	0.5	30	30	60	NA	0.5	72
121000	2016	2	0	1	45	55	5	10	85	95	NA	NA	0	1	16	86	85.75	95.5	1	0.5	50	7.5	90	NA	0.5	90.75
121000	2016	2	0	1	35	45	3	5	85	95	NA	NA	0	1	13	94.5	85.45	95.25	2	0.5	40	4	90	NA	0.5	90.4
121000	2016	2	0	1	45	55	0	1	95	100	NA	NA	0	1	12	71.5	95	100	3	0.5	50	0.5	97.5	NA	0.5	97.5125
121000	2016	2	0	1	35	45	NA	NA	75	85	NA	NA	0	1	17	65.5	NA	NA	4	0.5	40	NA	80	NA	0.5	NA
121000	2016	2	0	1	15	25	NA	NA	NA	NA	NA	NA	0	1	19	93.5	NA	NA	5	0.5	20	NA	NA	NA	0.5	NA
121000	2016	2	0	1	45	55	0	1	85	95	NA	NA	0	1	15	137.5	85	95.05	6	0.5	50	0.5	90	NA	0.5	90.05
121000	2016	2	0	1	25	35	0	1	95	100	NA	NA	0	1	20	98	95	100	7	0.5	30	0.5	97.5	NA	0.5	97.5125
121000	2016	2	0	1	35	45	3	5	95	100	NA	NA	0	1	19	102.5	95.15	100	8	0.5	40	4	97.5	NA	0.5	97.6
121000	2016	2	0	1	25	35	5	10	95	100	NA	NA	0	1	16	104	95.25	100	9	0.5	30	7.5	97.5	NA	0.5	97.6875
121000	2016	2	0	1	35	45	15	25	85	95	NA	NA	0	1	18	110.5	87.25	96.25	10	0.5	40	20	90	NA	0.5	92
121000	2016	2	0	1	45	55	45	55	85	95	NA	NA	0	1	14	127	91.75	97.75	11	0.5	50	50	90	NA	0.5	95
121000	2016	2	0	1	55	65	25	35	85	95	NA	NA	0	1	18	138.5	88.75	96.75	12	0.5	60	30	90	NA	0.5	93
121000	2016	2	0	1	45	55	35	45	85	95	NA	NA	0	1	19	130	90.25	97.25	13	0.5	50	40	90	NA	0.5	94
121000	2016	2	0	1	15	25	75	85	85	95	NA	NA	1	3	14	97.5	96.25	99.25	14	0.5	20	80	90	NA	2	98
121000	2016	2	0	1	25	35	25	35	85	95	NA	NA	1	3	16	55.5	88.75	96.75	15	0.5	30	30	90	NA	2	93
121000	2016	2	0	1	25	35	5	10	85	95	NA	NA	0	1	14	86	85.75	95.5	16	0.5	30	7.5	90	NA	0.5	90.75
121000	2016	2	0	1	35	45	3	5	85	95	NA	NA	1	3	17	95	85.45	95.25	17	0.5	40	4	90	NA	2	90.4
121000	2016	2	0	1	25	35	3	5	75	85	NA	NA	0	1	17	58	75.75	85.75	18	0.5	30	4	80	NA	0.5	80.8
121000	2016	2	0	1	15	25	0	1	85	95	NA	NA	0	1	17	89.5	85	95.05	19	0.5	20	0.5	90	NA	0.5	90.05
121000	2016	2	0	1	25	35	NA	NA	85	95	NA	NA	0	1	18	98	NA	NA	20	0.5	30	NA	90	NA	0.5	NA
121000	2016	2	0	1	35	45	1	3	95	100	NA	NA	0	1	16	108.5	95.05	100	21	0.5	40	2	97.5	NA	0.5	97.55
121000	2016	2	0	1	45	55	1	3	95	100	NA	NA	1	3	16	130.5	95.05	100	22	0.5	50	2	97.5	NA	2	97.55
121000	2016	2	0	1	35	45	0	1	95	100	NA	NA	0	1	17	120	95	100	23	0.5	40	0.5	97.5	NA	0.5	97.5125
121000	2016	2	0	1	15	25	1	3	85	95	NA	NA	0	1	18	113	85.15	95.15	24	0.5	20	2	90	NA	0.5	90.2
121000	2016	2	0	1	55	65	3	5	85	95	NA	NA	0	1	15	136.5	85.45	95.25	25	0.5	60	4	90	NA	0.5	90.4
121000	2016	2	0	1	55	65	45	55	85	95	NA	NA	0	1	16	128.5	91.75	97.75	26	0.5	60	50	90	NA	0.5	95
121000	2016	2	0	1	75	85	1	3	85	95	NA	NA	0	1	18	134.5	85.15	95.15	27	0.5	80	2	90	NA	0.5	90.2
121000	2016	2	0	1	35	45	15	25	85	95	NA	NA	0	1	18	105	87.25	96.25	28	0.5	40	20	90	NA	0.5	92
121000	2016	2	0	1	15	25	45	55	75	85	NA	NA	1	3	14	79.5	86.25	93.25	29	0.5	20	50	80	NA	2	90
121000	2016	2	0	1	35	45	45	55	75	85	NA	NA	1	3	16	88	86.25	93.25	30	0.5	40	50	80	NA	2	90
121000	2016	2	1	3	45	55	45	55	85	95	NA	NA	1	3	16	113	91.75	97.75	31	2	50	50	90	NA	2	95
121000	2016	2	1	3	45	55	35	45	85	95	NA	NA	3	5	16	125.5	90.25	97.25	32	2	50	40	90	NA	4	94
121000	2016	2	0	1	45	55	1	3	85	95	NA	NA	0	1	18	114.5	85.15	95.15	33	0.5	50	2	90	NA	0.5	90.2
121000	2016	2	0	1	25	35	5	10	85	95	NA	NA	0	1	12	85.5	85.75	95.5	34	0.5	30	7.5	90	NA	0.5	90.75
121000	2016	2	0	1	25	35	25	35	85	95	NA	NA	1	3	16	109	88.75	96.75	35	0.5	30	30	90	NA	2	93
121000	2016	2	0	1	15	25	25	35	85	95	NA	NA	0	1	16	102	88.75	96.75	36	0.5	20	30	90	NA	0.5	93
121000	2016	2	0	1	35	45	10	15	95	100	NA	NA	1	3	18	92.5	95.5	100	37	0.5	40	12.5	97.5	NA	2	97.8125
121000	2016	2	0	1	25	35	15	25	85	95	NA	NA	0	1	19	112.5	87.25	96.25	38	0.5	30	20	90	NA	0.5	92
121000	2016	2	0	1	35	45	15	25	85	95	NA	NA	0	1	20	111	87.25	96.25	39	0.5	40	20	90	NA	0.5	92
121000	2016	2	0	1	65	75	10	15	85	95	NA	NA	0	1	20	136	86.5	95.75	40	0.5	70	12.5	90	NA	0.5	91.25
121000	2016	2	0	1	45	55	35	45	85	95	NA	NA	0	1	18	115.5	90.25	97.25	41	0.5	50	40	90	NA	0.5	94
121000	2016	2	1	3	45	55	15	25	85	95	NA	NA	0	1	15	122	87.25	96.25	42	2	50	20	90	NA	0.5	92
121000	2016	2	0	1	45	55	25	35	85	95	NA	NA	0	1	15	103.5	88.75	96.75	43	0.5	50	30	90	NA	0.5	93
121000	2016	2	0	1	65	75	1	3	85	95	NA	NA	0	1	19	126.5	85.15	95.15	44	0.5	70	2	90	NA	0.5	90.2
121000	2016	2	0	1	65	75	15	25	85	95	NA	NA	1	3	17	128	87.25	96.25	45	0.5	70	20	90	NA	2	92
121000	2016	2	0	1	55	65	15	25	85	95	NA	NA	1	3	17	105	87.25	96.25	46	0.5	60	20	90	NA	2	92
121000	2016	2	0	1	45	55	10	15	85	95	NA	NA	1	3	17	132	86.5	95.75	47	0.5	50	12.5	90	NA	2	91.25
121000	2016	2	0	1	65	75	1	3	85	95	NA	NA	0	1	17	106	85.15	95.15	48	0.5	70	2	90	NA	0.5	90.2
121000	2016	2	0	1	55	65	3	5	85	95	NA	NA	0	1	16	123	85.45	95.25	49	0.5	60	4	90	NA	0.5	90.4
121000	2016	2	0	1	35	45	10	15	85	95	NA	NA	0	1	16	128	86.5	95.75	50	0.5	40	12.5	90	NA	0.5	91.25
121000	2016	2	0	1	45	55	3	5	85	95	NA	NA	0	1	18	118	85.45	95.25	51	0.5	50	4	90	NA	0.5	90.4
121000	2016	2	0	1	35	45	3	5	85	95	NA	NA	0	1	15	82	85.45	95.25	52	0.5	40	4	90	NA	0.5	90.4
121000	2016	2	0	1	45	55	0	1	85	95	NA	NA	0	1	19	133.5	85	95.05	53	0.5	50	0.5	90	NA	0.5	90.05
121000	2016	2	0	1	35	45	15	25	85	95	NA	NA	0	1	21	109	87.25	96.25	54	0.5	40	20	90	NA	0.5	92
121000	2016	2	0	1	35	45	35	45	75	85	NA	NA	0	1	17	112	83.75	91.75	55	0.5	40	40	80	NA	0.5	88
121000	2016	2	0	1	35	45	35	45	75	85	NA	NA	1	3	14	120.5	83.75	91.75	56	0.5	40	40	80	NA	2	88
121000	2016	2	0	1	45	55	45	55	85	95	NA	NA	1	3	16	113.5	91.75	97.75	57	0.5	50	50	90	NA	2	95
121000	2016	2	0	1	35	45	5	10	85	95	NA	NA	1	3	18	107.5	85.75	95.5	58	0.5	40	7.5	90	NA	2	90.75
121000	2016	2	0	1	55	65	3	5	95	100	NA	NA	0	1	14	111.5	95.15	100	59	0.5	60	4	97.5	NA	0.5	97.6
121000	2016	2	0	1	85	95	15	25	85	95	NA	NA	0	1	16	149	87.25	96.25	60	0.5	90	20	90	NA	0.5	92
121000	2016	2	0	1	65	75	15	25	95	100	NA	NA	0	1	19	158	95.75	100	61	0.5	70	20	97.5	NA	0.5	98
121000	2016	2	0	1	55	65	35	45	85	95	NA	NA	0	1	13	138.5	90.25	97.25	62	0.5	60	40	90	NA	0.5	94
121000	2016	2	0	1	65	75	10	15	85	95	NA	NA	0	1	16	143	86.5	95.75	63	0.5	70	12.5	90	NA	0.5	91.25
121000	2016	2	0	1	35	45	10	15	85	95	NA	NA	1	3	15	119	86.5	95.75	64	0.5	40	12.5	90	NA	2	91.25
121000	2016	2	0	1	15	25	3	5	95	100	NA	NA	1	3	17	69.5	95.15	100	65	0.5	20	4	97.5	NA	2	97.6
121000	2016	2	0	1	35	45	5	10	85	95	NA	NA	1	3	16	116.5	85.75	95.5	66	0.5	40	7.5	90	NA	2	90.75
121000	2016	2	0	1	35	45	0	1	85	95	NA	NA	0	1	17	129	85	95.05	67	0.5	40	0.5	90	NA	0.5	90.05
121000	2016	2	0	1	55	65	5	10	85	95	NA	NA	0	1	16	112	85.75	95.5	68	0.5	60	7.5	90	NA	0.5	90.75
121000	2016	2	0	1	45	55	3	5	85	95	NA	NA	0	1	17	99	85.45	95.25	69	0.5	50	4	90	NA	0.5	90.4
121000	2016	2	0	1	45	55	1	3	85	95	NA	NA	0	1	19	136	85.15	95.15	70	0.5	50	2	90	NA	0.5	90.2
121000	2016	2	0	1	45	55	25	35	85	95	NA	NA	1	3	15	124.5	88.75	96.75	71	0.5	50	30	90	NA	2	93
121000	2016	2	0	1	55	65	35	45	85	95	NA	NA	1	3	18	116	90.25	97.25	72	0.5	60	40	90	NA	2	94
121000	2016	2	0	1	55	65	35	45	85	95	NA	NA	0	1	19	113.5	90.25	97.25	73	0.5	60	40	90	NA	0.5	94
121000	2016	2	0	1	55	65	5	10	85	95	NA	NA	0	1	16	95	85.75	95.5	74	0.5	60	7.5	90	NA	0.5	90.75
121000	2016	2	0	1	45	55	35	45	85	95	NA	NA	0	1	15	103	90.25	97.25	75	0.5	50	40	90	NA	0.5	94
121000	2016	2	0	1	65	75	35	45	85	95	NA	NA	0	1	16	135	90.25	97.25	76	0.5	70	40	90	NA	0.5	94
121000	2016	2	0	1	65	75	25	35	85	95	NA	NA	1	3	17	145.5	88.75	96.75	77	0.5	70	30	90	NA	2	93
121000	2016	2	0	1	55	65	10	15	85	95	NA	NA	0	1	16	120.5	86.5	95.75	78	0.5	60	12.5	90	NA	0.5	91.25
121000	2016	2	0	1	45	55	25	35	85	95	NA	NA	3	5	15	98	88.75	96.75	79	0.5	50	30	90	NA	4	93
121000	2016	2	0	1	35	45	10	15	85	95	NA	NA	1	3	14	107	86.5	95.75	80	0.5	40	12.5	90	NA	2	91.25
121000	2016	2	0	1	55	65	1	3	85	95	NA	NA	0	1	14	111.5	85.15	95.15	81	0.5	60	2	90	NA	0.5	90.2
121000	2016	2	0	1	55	65	1	3	85	95	NA	NA	0	1	14	131.5	85.15	95.15	82	0.5	60	2	90	NA	0.5	90.2
121000	2016	2	0	1	65	75	5	10	85	95	NA	NA	0	1	13	139.5	85.75	95.5	83	0.5	70	7.5	90	NA	0.5	90.75
121000	2016	2	0	1	55	65	5	10	85	95	NA	NA	0	1	17	136.5	85.75	95.5	84	0.5	60	7.5	90	NA	0.5	90.75
121000	2016	2	0	1	45	55	25	35	85	95	NA	NA	0	1	14	125	88.75	96.75	85	0.5	50	30	90	NA	0.5	93
121000	2016	2	0	1	35	45	35	45	85	95	NA	NA	0	1	17	106.5	90.25	97.25	86	0.5	40	40	90	NA	0.5	94
121000	2016	2	0	1	45	55	5	10	85	95	NA	NA	0	1	21	95.5	85.75	95.5	87	0.5	50	7.5	90	NA	0.5	90.75
121000	2016	2	3	5	15	25	45	55	85	95	NA	NA	0	1	17	46	91.75	97.75	88	4	20	50	90	NA	0.5	95
121000	2016	2	1	3	35	45	65	75	75	85	NA	NA	0	1	15	60.5	91.25	96.25	89	2	40	70	80	NA	0.5	94
121000	2016	2	0	1	45	55	55	65	85	95	NA	NA	0	1	14	132.5	93.25	98.25	90	0.5	50	60	90	NA	0.5	96
121000	2016	2	0	1	35	45	25	35	75	85	NA	NA	0	1	14	117	81.25	90.25	91	0.5	40	30	80	NA	0.5	86
121000	2016	2	0	1	35	45	45	55	85	95	NA	NA	1	3	14	57.5	91.75	97.75	92	0.5	40	50	90	NA	2	95
121000	2016	2	0	1	25	35	5	10	85	95	NA	NA	3	5	15	55.5	85.75	95.5	93	0.5	30	7.5	90	NA	4	90.75
121000	2016	2	0	1	45	55	5	10	85	95	NA	NA	1	3	14	129.5	85.75	95.5	94	0.5	50	7.5	90	NA	2	90.75
121000	2016	2	0	1	45	55	3	5	85	95	NA	NA	1	3	12	123.5	85.45	95.25	95	0.5	50	4	90	NA	2	90.4
121000	2016	2	0	1	45	55	10	15	85	95	NA	NA	0	1	15	130	86.5	95.75	96	0.5	50	12.5	90	NA	0.5	91.25
121000	2016	2	0	1	45	55	15	25	85	95	NA	NA	0	1	17	127	87.25	96.25	97	0.5	50	20	90	NA	0.5	92
121000	2016	2	0	1	35	45	35	45	85	95	NA	NA	0	1	17	117	90.25	97.25	98	0.5	40	40	90	NA	0.5	94
131000	2016	2	0	1	85	95	25	35	85	95	NA	NA	0	1	6	96	88.75	96.75	1	0.5	90	30	90	NA	0.5	93
131000	2016	2	0	1	65	75	45	55	85	95	NA	NA	1	3	3	74.5	91.75	97.75	2	0.5	70	50	90	NA	2	95
131000	2016	2	0	1	85	95	15	25	85	95	NA	NA	0	1	4	94.5	87.25	96.25	3	0.5	90	20	90	NA	0.5	92
131000	2016	2	0	1	85	95	15	25	85	95	NA	NA	0	1	5	93.5	87.25	96.25	4	0.5	90	20	90	NA	0.5	92
131000	2016	2	0	1	55	65	25	35	85	95	NA	NA	0	1	8	68	88.75	96.75	5	0.5	60	30	90	NA	0.5	93
131000	2016	2	0	1	85	95	1	3	75	85	NA	NA	0	1	5	93.5	75.25	85.45	6	0.5	90	2	80	NA	0.5	80.4
131000	2016	2	0	1	75	85	10	15	85	95	NA	NA	0	1	7	84.5	86.5	95.75	7	0.5	80	12.5	90	NA	0.5	91.25
131000	2016	2	0	1	75	85	10	15	85	95	NA	NA	0	1	7	84.5	86.5	95.75	8	0.5	80	12.5	90	NA	0.5	91.25
131000	2016	2	0	1	65	75	10	15	85	95	NA	NA	0	1	7	76	86.5	95.75	9	0.5	70	12.5	90	NA	0.5	91.25
131000	2016	2	0	1	35	45	65	75	85	95	NA	NA	0	1	6	41	94.75	98.75	10	0.5	40	70	90	NA	0.5	97
131000	2016	2	0	1	65	75	15	25	75	85	NA	NA	0	1	7	73	78.75	88.75	11	0.5	70	20	80	NA	0.5	84
131000	2016	2	0	1	35	45	55	65	75	85	NA	NA	1	3	8	38	88.75	94.75	12	0.5	40	60	80	NA	2	92
131000	2016	2	0	1	35	45	55	65	65	75	NA	NA	1	3	7	36.5	84.25	91.25	13	0.5	40	60	70	NA	2	88
131000	2016	2	0	1	65	75	55	65	65	75	NA	NA	0	1	4	73	84.25	91.25	14	0.5	70	60	70	NA	0.5	88
131000	2016	2	0	1	65	75	35	45	65	75	NA	NA	0	1	6	76	77.25	86.25	15	0.5	70	40	70	NA	0.5	82
131000	2016	2	0	1	10	15	35	45	75	85	NA	NA	0	1	8	16	83.75	91.75	16	0.5	12.5	40	80	NA	0.5	88
131000	2016	2	0	1	65	75	5	10	85	95	NA	NA	0	1	8	77.5	85.75	95.5	17	0.5	70	7.5	90	NA	0.5	90.75
131000	2016	2	0	1	65	75	3	5	85	95	NA	NA	0	1	9	58	85.45	95.25	18	0.5	70	4	90	NA	0.5	90.4
131000	2016	2	0	1	25	35	25	35	85	95	NA	NA	1	3	8	22.5	88.75	96.75	19	0.5	30	30	90	NA	2	93
131000	2016	2	0	1	35	45	45	55	85	95	NA	NA	0	1	10	32	91.75	97.75	20	0.5	40	50	90	NA	0.5	95
131000	2016	2	0	1	55	65	10	15	85	95	NA	NA	0	1	11	52.5	86.5	95.75	21	0.5	60	12.5	90	NA	0.5	91.25
131000	2016	2	0	1	35	45	5	10	85	95	NA	NA	0	1	8	35.5	85.75	95.5	22	0.5	40	7.5	90	NA	0.5	90.75
131000	2016	2	0	1	45	55	15	25	85	95	NA	NA	0	1	6	59	87.25	96.25	23	0.5	50	20	90	NA	0.5	92
131000	2016	2	0	1	25	35	15	25	95	100	NA	NA	0	1	6	28.5	95.75	100	24	0.5	30	20	97.5	NA	0.5	98
131000	2016	2	0	1	25	35	5	10	85	95	NA	NA	1	3	10	41	85.75	95.5	25	0.5	30	7.5	90	NA	2	90.75
131000	2016	2	0	1	45	55	10	15	85	95	NA	NA	0	1	6	57.5	86.5	95.75	26	0.5	50	12.5	90	NA	0.5	91.25
131000	2016	2	0	1	65	75	10	15	65	75	NA	NA	0	1	10	74.5	68.5	78.75	27	0.5	70	12.5	70	NA	0.5	73.75
131000	2016	2	0	1	65	75	65	75	65	75	NA	NA	0	1	17	88	87.75	93.75	28	0.5	70	70	70	NA	0.5	91
131000	2016	2	3	5	75	85	75	85	65	75	NA	NA	0	1	21	74.5	91.25	96.25	29	4	80	80	70	NA	0.5	94
131000	2016	2	5	10	95	100	55	65	55	65	NA	NA	0	1	20	130	79.75	87.75	30	7.5	97.5	60	60	NA	0.5	84
131000	2016	2	3	5	85	95	75	85	65	75	NA	NA	0	1	26	105.5	91.25	96.25	31	4	90	80	70	NA	0.5	94
131000	2016	2	0	1	55	65	85	95	75	85	NA	NA	1	3	26	67.5	96.25	99.25	32	0.5	60	90	80	NA	2	98
131000	2016	2	0	1	85	95	35	45	85	95	NA	NA	0	1	21	99.5	90.25	97.25	33	0.5	90	40	90	NA	0.5	94
