plottype,plot_id,subplot_id,period,year,number_of_tree_species,nr_of_tree_species_established,approx_nr_established_ha,approx_nr_seedlings_ha,approx_rubbing_damage_perc_established,approx_rubbing_damage_perc_seedlings,rubbing_damage_nr_established_ha,rubbing_damage_nr_seedlings_ha,mean_number_established_ha,lci_number_established_ha,uci_number_established_ha,mean_number_seedlings_ha,lci_number_seedlings_ha,uci_number_seedlings_ha,mean_rubbing_damage_perc_established,lci_rubbing_damage_perc_established,uci_rubbing_damage_perc_established,mean_rubbing_damage_perc_seedlings,lci_rubbing_damage_perc_seedlings,uci_rubbing_damage_perc_seedlings
CP,1119,1,1,2007,2,1,2829.4212105225843,18862.80807015056,,,,,2829.421210538304,2829.4212105231463,2829.4212105534616,18223.20388241767,13203.965649168269,25150.410760200735,,,,,,
CP,1120,1,1,2007,3,3,785.9503362562733,18862.80807015056,,,,,785.9503362877113,785.9503362700002,785.9503363054224,18223.20388241767,13203.965649168269,25150.410760200735,,,,,,
CP,1121,1,1,2007,3,2,2986.6112777738385,3143.8013450250933,,,,,2986.6112777895573,2986.6112777642356,2986.61127781488,3245.835090398652,2786.1411605280464,3781.375324165731,,,,,,
CP,1122,1,1,2007,1,1,157.19006725125467,18862.80807015056,,,,,157.1900672591142,157.19006725125467,157.19006726697367,18223.20388241767,13203.965649168269,25150.410760200735,,,,,,
CP,1123,1,1,2007,4,4,2043.4708742663108,7545.123228060224,,,,,2043.4708743056083,2043.4708742731668,2043.47087433805,7487.430922629448,6286.358924841254,8917.979786297898,,,,,,
CP,1124,1,1,2007,3,3,1414.7106052612921,65391.06797652195,,,,,1414.71060528487,1414.710605259573,1414.7106053101677,201811.45401281246,108863.40128758796,374118.96458363824,,,,,,
CP,1125,1,1,2007,5,5,2043.4708742663108,19491.56833915558,,,,,2043.4708743134681,2043.4708742821836,2043.4708743447527,18851.964151454125,16047.09527402018,22147.09555212083,,,,,,
CP,1126,1,1,2007,5,4,5658.8424210451685,18862.80807015056,,,,,5658.842421084464,5658.842420999434,5658.842421169495,18223.20388241767,13203.965649168269,25150.410760200735,,,,,,
CP,1127,1,1,2007,2,0,0,64133.54743851191,,,,,0,0,0,200451.8997295232,113003.14224824055,355573.8655205443,,,,,,
CP,1128,1,1,2007,3,2,1886.280807015056,2515.041076020075,,,,,1886.280807038635,1886.2808070192168,1886.2808070580531,2617.0748213621955,2081.283000448628,3290.797368321186,,,,,,
CP,1129,1,1,2007,3,2,1886.280807015056,31438.013450250935,,,,,1886.2808070307758,1886.2808069834246,1886.2808070781273,31185.49519673144,25779.171029268644,37725.616140301114,,,,,,
CP,1130,1,1,2007,5,4,2829.4212105225843,4401.321883035131,,,,,2829.4212105697407,2829.42121053327,2829.421210606211,4503.355628471565,4109.057736030171,4935.4896473369045,,,,,,
CP,1131,1,1,2007,3,2,1257.5205380100374,63504.78716950689,,,,,1257.520538033616,1257.5205380192135,1257.5205380480186,199823.1394604868,63504.78716956979,628760.2690050185,,,,,,
CP,1132,1,1,2007,4,4,2986.6112777738385,628.7602690050187,,,,,2986.6112778052775,2986.6112777520066,2986.6112778585475,628.7602690364567,628.7602690050187,628.7602690678947,,,,,,
CP,1133,1,1,2007,3,2,5973.222555547677,65391.06797652195,,,,,5973.222555579118,5973.2225554670995,5973.222555691137,201811.45401281246,108863.40128758796,374118.96458363824,,,,,,
CP,1134,1,1,2007,3,3,4401.321883035131,0,,,,,4401.321883066567,4401.32188300459,4401.321883128546,0,0,0,,,,,,
CP,1135,1,1,2007,3,3,1257.5205380100374,0,,,,,1257.5205380336154,1257.52053800377,1257.520538063461,0,0,0,,,,,,
CP,1136,1,1,2007,5,4,3615.3715467788575,75451.23228060224,,,,,3615.3715468181545,3615.3715467752545,3615.371546861055,211766.2361933731,154152.8017472827,290912.2525390491,,,,,,
CP,1137,1,1,2007,3,3,2672.2311432713295,1257.5205380100374,,,,,2672.231143302768,2672.231143264649,2672.2311433408872,1257.5205380729135,1257.520538028453,1257.5205381173735,,,,,,
CP,1138,1,1,2007,4,4,1571.9006725125466,1257.5205380100374,,,,,1571.9006725518439,1571.900672523332,1571.9006725803556,1257.5205380729135,1257.520538028453,1257.5205381173735,,,,,,
CP,1139,1,1,2007,6,5,4872.892084788895,636934.1525020839,,,,,4872.89208484391,4872.892084772371,4872.89208491545,1997261.7193464441,1488207.2735779325,2680442.735625305,,,,,,
CP,1140,1,1,2007,3,3,3300.991412276348,0,,,,,3300.991412315645,3300.9914122747973,3300.9914123564936,0,0,0,,,,,,
CP,1141,1,1,2007,3,2,1414.7106052612921,71049.91039756712,,,,,1414.7106052927304,1414.7106052763202,1414.7106053091404,207310.57038311617,151269.29468378687,284113.6575827463,,,,,,
CP,1142,1,1,2007,5,4,3615.3715467788575,18862.80807015056,,,,,3615.3715468102955,3615.3715467458715,3615.37154687472,18587.69740845323,15888.445218607692,21745.51947622823,,,,,,
CP,1143,1,1,2007,5,5,8959.833833321516,628.7602690050187,,,,,8959.83383337653,8959.83383326434,8959.833833488721,628.7602690364567,628.7602690050187,628.7602690678947,,,,,,
CP,1144,1,1,2007,4,4,3143.8013450250933,628.7602690050187,,,,,3143.801345064391,3143.801345027619,3143.801345101164,628.7602690364567,628.7602690050187,628.7602690678947,,,,,,
CP,1145,1,1,2007,2,2,3143.8013450250933,0,,,,,3143.8013450486724,3143.8013450114777,3143.801345085866,0,0,0,,,,,,
CP,1146,1,1,2007,2,2,1886.280807015056,0,,,,,1886.280807038635,1886.2808069940638,1886.2808070832061,0,0,0,,,,,,
CP,1147,1,1,2007,3,2,3615.3715467788575,16347.766994130487,,,,,3615.3715468102955,3615.371546762717,3615.3715468578744,16184.692565117142,13234.457876602959,19792.595652175998,,,,,,
CP,1148,1,1,2007,5,4,8645.453698819007,18234.04780114554,,,,,8645.453698858308,8645.453698758201,8645.453698958416,18173.007117442878,15036.300778511042,21964.058351547093,,,,,,
CP,1149,1,1,2007,4,3,943.140403507528,628.7602690050187,,,,,943.1404035311067,943.1404035127679,943.1404035494455,628.7602690364567,628.7602690050187,628.7602690678947,,,,,,
CP,1150,1,1,2007,6,6,3929.751681281367,0,,,,,3929.7516813521024,3929.7516813021784,3929.7516814020264,0,0,0,,,,,,
CP,1151,1,1,2007,2,2,2986.6112777738385,628.7602690050187,,,,,2986.6112777895573,2986.611277714777,2986.6112778643387,628.7602690364567,628.7602690050187,628.7602690678947,,,,,,
CP,1152,1,1,2007,5,4,1571.9006725125466,7545.123228060224,,,,,1571.900672543985,1571.9006725272868,1571.9006725606835,7487.430922629448,6286.358924841254,8917.979786297898,,,,,,
CP,1153,1,1,2007,7,6,2357.85100876882,77966.27335662232,,,,,2357.851008815977,2357.8510087897275,2357.8510088422267,214019.51747327822,142895.0132614675,320545.50270192145,,,,,,
CP,1154,1,1,2007,3,2,471.570201753764,4401.321883035131,,,,,471.5702017694831,471.5702017563023,471.5702017826638,4605.3893736879345,3710.8294535236414,5715.598506726852,,,,,,
CP,1155,1,1,2007,4,4,1257.5205380100374,2515.041076020075,,,,,1257.5205380414752,1257.5205380175712,1257.520538065379,2617.0748213621955,2081.283000448628,3290.797368321186,,,,,,
CP,1156,1,1,2007,4,4,1729.0907397638014,628.7602690050187,,,,,1729.090739803099,1729.0907397725323,1729.0907398336656,628.7602690364567,628.7602690050187,628.7602690678947,,,,,,
CP,1157,1,1,2007,4,3,2829.4212105225843,18862.80807015056,,,,,2829.4212105540214,2829.421210502561,2829.4212106054824,18223.20388241767,13203.965649168269,25150.410760200735,,,,,,
CP,1158,1,1,2007,3,1,3143.8013450250933,19491.56833915558,,,,,3143.8013450329518,3143.801345025092,3143.801345040812,18851.964151454125,16047.09527402018,22147.09555212083,,,,,,
CP,1159,1,1,2007,5,5,2672.2311432713295,13203.965649105392,,,,,2672.2311433106274,2672.2311432765796,2672.2311433446753,13452.374579606665,11480.139487876777,15763.430576880288,,,,,,
CP,1160,1,1,2007,4,3,3143.8013450250933,69163.62959055205,,,,,3143.801345056531,3143.80134503164,3143.801345081423,205788.08311746398,145227.60016130784,291602.5266968709,,,,,,
CP,1161,1,1,2007,3,3,4558.511950286385,2515.041076020075,,,,,4558.511950325681,4558.511950246518,4558.511950404844,2617.0748213621955,2081.283000448628,3290.797368321186,,,,,,
CP,1162,1,1,2007,4,3,1571.9006725125466,9431.40403507528,,,,,1571.9006725361257,1571.9006725081667,1571.9006725640845,9475.745474955185,7961.561728467539,11277.906944447768,,,,,,
CP,1163,1,1,2007,8,3,3300.991412276348,74822.47201159723,,,,,3300.9914122999267,3300.9914122220675,3300.9914123777853,211185.16574255133,178586.55309385556,249734.22386549975,,,,,,
CP,1164,1,1,2007,5,4,6916.3629590552055,3143.8013450250933,,,,,6916.362959094501,6916.362958989819,6916.362959199183,3245.835090398652,2786.1411605280464,3781.375324165731,,,,,,
CP,1165,1,1,2007,3,2,6916.3629590552055,30180.492912240898,,,,,6916.362959078784,6916.362959054464,6916.362959103104,29537.54034626756,23903.901511308664,36498.907481468246,,,,,,
CP,1166,1,1,2007,4,3,3458.1814795276027,30809.253181245916,,,,,3458.181479551182,3458.1814795268615,3458.1814795755017,30166.300615304022,25739.07300955761,35355.02978195768,,,,,,
CP,1167,1,1,2007,5,2,4558.511950286385,69163.62959055205,,,,,4558.511950302105,4558.511950290971,4558.51195031324,205686.04937224774,165156.27997188133,256161.92683418194,,,,,,
CP,1168,1,1,2007,3,3,1257.5205380100374,1886.280807015056,,,,,1257.5205380414752,1257.5205380180425,1257.5205380649077,1988.3145523257388,1257.520538072913,3143.801345025093,,,,,,
CP,1169,1,1,2007,2,1,785.9503362562733,33324.29425726599,,,,,785.9503362719922,785.9503362601849,785.9503362837997,33173.80974905719,25885.841103334078,42513.652497267976,,,,,,
CP,1170,1,1,2007,2,2,785.9503362562733,63504.78716950689,,,,,785.9503362719922,785.9503362517389,785.9503362922458,199823.1394604868,63504.78716956979,628760.2690050185,,,,,,
CP,1171,1,1,2007,5,3,1886.280807015056,11317.684842090337,,,,,1886.280807054354,1886.2808070243643,1886.2808070843437,11464.060027280922,9703.555215234168,13543.971193441463,,,,,,
CP,1172,1,1,2007,2,1,785.9503362562733,68534.86932154704,,,,,785.9503362641327,785.9503362562732,785.9503362719922,204693.49556175398,113783.79559800953,368237.2072849253,,,,,,
CP,1173,1,1,2007,2,2,4086.9417485326217,2515.041076020075,,,,,4086.9417485640606,4086.941748538885,4086.9417485892363,2617.0748213621955,2081.283000448628,3290.797368321186,,,,,,
CP,1174,1,1,2007,2,1,2829.4212105225843,19491.56833915558,,,,,2829.4212105383026,2829.4212105142565,2829.4212105623487,18851.964151454125,16047.09527402018,22147.09555212083,,,,,,
CP,1175,1,1,2007,3,2,943.140403507528,35210.575064281045,,,,,943.1404035232471,943.1404035100662,943.1404035364279,34407.896447534826,28997.449027191225,40827.844436733736,,,,,,
CP,1176,1,1,2007,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,
CP,1177,1,1,2007,5,3,6916.3629590552055,20120.3286081606,,,,,6916.362959102361,6916.362959070488,6916.362959134234,19480.724420490584,17497.05619531634,21689.284169338345,,,,,,
CP,1178,1,1,2007,4,2,7230.743093557715,13203.965649105392,,,,,7230.743093573434,7230.743093542969,7230.743093603897,13200.617270959263,11832.573535910666,14726.829780985323,,,,,,
CA,141100,1,1,2007,5,5,2100,10500,,,,,2100.0000000300006,2099.9999999988863,2100.0000000611144,32196.7249301869,21335.480218200588,48587.09931196228,,,,,,
CA,141100,2,1,2007,4,3,5200,16700,,,,,5200.000000030001,5200.000000011217,5200.000000048784,38209.50339469621,28916.53071027789,50488.98031015805,,,,,,
CA,141100,3,1,2007,6,4,5400,28500,,,,,5400.000000024998,5399.999999967694,5400.000000082303,71707.39794296118,59534.748537423344,86368.90296963259,,,,,,
CA,141100,4,1,2007,6,5,14500,45700,,,,,14500.000000039998,14500.000000000113,14500.000000079881,110317.3000503321,90496.74894586334,134478.93799671455,,,,,,
CA,141100,5,1,2007,5,3,1700,14200,,,,,1700.0000000299997,1700.0000000042241,1700.000000055775,35769.59694867463,25837.12249191921,49520.37775378419,,,,,,
CA,141100,6,1,2007,5,4,1000,15000,,,,,1000.0000000250003,1000.0000000092768,1000.0000000407236,36578.23997685756,28145.22786721981,47537.99280349352,,,,,,
CA,141100,7,1,2007,4,3,300,13400,,,,,300.000000015,300.00000000633975,300.00000002366033,34995.00027942666,22872.3523423073,53542.81126090474,,,,,,
CA,141100,8,1,2007,4,3,900,1900,,,,,900.0000000200001,900.00000000635,900.0000000336504,1865.4211045206196,1535.7462714344226,2265.8664142096322,,,,,,
CA,141100,9,1,2007,4,3,2100,13600,,,,,2100.0000000200002,2099.9999999917522,2100.0000000482482,35229.15796610865,28269.626845042283,43902.0146181622,,,,,,
CA,141100,10,1,2007,5,4,7100,14000,,,,,7100.000000034998,7099.999999960473,7100.000000109524,13722.868800402275,12049.896731804447,15628.11136928757,,,,,,
CA,141100,11,1,2007,2,1,600,10100,,,,,600.0000000100001,600.0000000029291,600.0000000170711,31780.497164157146,10100.000000010004,99999.99999999997,,,,,,
CA,141100,12,1,2007,4,3,500,11200,,,,,500.0000000199999,500.0000000087326,500.00000003126723,32871.321599429815,21593.49527027929,50039.31833029112,,,,,,
CA,141100,13,1,2007,3,1,2700,11400,,,,,2700.000000009999,2700.000000002168,2700.0000000178297,33071.32159943982,25701.295734661944,42554.7538001574,,,,,,
CA,141100,14,1,2007,4,2,7400,14900,,,,,7400.000000020003,7399.999999922421,7400.000000117586,36502.052480729086,29657.657371704914,44925.99731012759,,,,,,
CA,141100,15,1,2007,4,3,3500,14000,,,,,3500.0000000200002,3499.999999993961,3500.0000000460395,35627.45581147618,26760.647477184062,47432.17101458017,,,,,,
CA,141100,16,1,2007,4,2,800,10400,,,,,800.0000000149997,799.999999996013,800.0000000339865,32096.724930181874,17313.975875075375,59501.05040441926,,,,,,
CA,141100,17,1,2007,3,3,400,13100,,,,,400.000000015,400.000000005,400.000000025,34746.976559008894,23123.10489456529,52214.111621146614,,,,,,
CA,141100,18,1,2007,6,3,300,10500,,,,,300.000000015,300.00000000633975,300.00000002366033,32196.7249301869,21335.480218200588,48587.09931196228,,,,,,
CA,141100,19,1,2007,3,2,200,10100,,,,,200.00000001,200.00000000292889,200.00000001707105,31780.497164157146,10100.000000010004,99999.99999999997,,,,,,
CA,141100,20,1,2007,4,3,1300,12300,,,,,1300.000000025,1300.0000000088953,1300.0000000411048,33962.146034702506,25846.291493719713,44626.416271855705,,,,,,
CA,141100,21,1,2007,3,1,100,10200,,,,,100.000000005,100,100.00000001,31880.497164162134,17972.373226931515,56551.579838723264,,,,,,
CA,141100,22,1,2007,4,3,300,10100,,,,,300.000000015,300.00000000633975,300.00000002366033,31780.497164157146,10100.000000010004,99999.99999999997,,,,,,
CA,141100,23,1,2007,2,1,600,10100,,,,,600.00000001,599.9999999947029,600.0000000252971,31780.497164157146,10100.000000010004,99999.99999999997,,,,,,
CA,141100,24,1,2007,2,2,800,10100,,,,,800.0000000150001,800.0000000005558,800.0000000294443,31780.497164157146,10100.000000010004,99999.99999999997,,,,,,
CA,141100,25,1,2007,3,1,500,10400,,,,,500.0000000099999,500.0000000024884,500.00000001751147,32080.497164172157,24086.9195345331,42726.854167672514,,,,,,
CA,141100,26,1,2007,3,2,400,10100,,,,,400.000000015,400.000000005,400.000000025,31780.497164157146,10100.000000010004,99999.99999999997,,,,,,
CA,141100,27,1,2007,5,5,1300,800,,,,,1300.0000000300001,1300.0000000103662,1300.0000000496343,774.5966692479383,600.0000000099998,1000.0000000000001,,,,,,
CA,141100,28,1,2007,4,3,700,10400,,,,,700.0000000149998,699.9999999983365,700.0000000316631,32096.724930181874,17313.975875075375,59501.05040441926,,,,,,
CA,141100,29,1,2007,5,3,600,10200,,,,,600.000000025,600.0000000126307,600.0000000373693,31880.497164162134,17972.373226931515,56551.579838723264,,,,,,
CA,141100,30,1,2007,5,3,500,10500,,,,,500.0000000199999,500.0000000087326,500.00000003126723,32196.7249301869,21335.480218200588,48587.09931196228,,,,,,
CA,141100,31,1,2007,3,1,700,10200,,,,,700.000000005,700.0000000000001,700.0000000099999,31880.497164162134,17972.373226931515,56551.579838723264,,,,,,
CA,141100,32,1,2007,2,1,500,10100,,,,,500.0000000049999,499.9999999999999,500.0000000099999,31780.497164157146,10100.000000010004,99999.99999999997,,,,,,
CA,141100,33,1,2007,2,1,700,10100,,,,,700.0000000099999,700.0000000005758,700.000000019424,31780.497164157146,10100.000000010004,99999.99999999997,,,,,,
CA,141100,34,1,2007,1,0,0,10100,,,,,0,0,0,31780.497164157146,10100.000000010004,99999.99999999997,,,,,,
CA,141100,35,1,2007,4,3,1600,10400,,,,,1600.0000000200002,1599.9999999912075,1600.000000048793,32096.724930181874,17313.975875075375,59501.05040441926,,,,,,
CA,141100,36,1,2007,4,2,300,10400,,,,,300.000000015,300.00000000633975,300.00000002366033,32096.724930181874,17313.975875075375,59501.05040441926,,,,,,
CA,141100,37,1,2007,4,4,500,100,,,,,500.0000000249999,500.0000000138195,500.00000003618027,100.000000005,100,100.00000001,,,,,,
CA,141100,38,1,2007,4,4,700,10100,,,,,700.0000000200001,700.0000000046876,700.0000000353125,31780.497164157146,10100.000000010004,99999.99999999997,,,,,,
CA,141100,39,1,2007,3,2,200,10100,,,,,200.00000001,200.00000000292889,200.00000001707105,31780.497164157146,10100.000000010004,99999.99999999997,,,,,,
CA,141100,40,1,2007,3,3,500,10200,,,,,500.00000001500007,500.00000000289197,500.0000000271082,31880.497164162134,17972.373226931515,56551.579838723264,,,,,,
CA,141100,41,1,2007,2,2,200,10100,,,,,200.00000001,200.00000000292889,200.00000001707105,31780.497164157146,10100.000000010004,99999.99999999997,,,,,,
CA,141100,42,1,2007,2,1,400,10100,,,,,400.000000005,400,400.00000001,31780.497164157146,10100.000000010004,99999.99999999997,,,,,,
CA,141100,43,1,2007,2,1,500,10100,,,,,500.0000000049999,499.9999999999999,500.0000000099999,31780.497164157146,10100.000000010004,99999.99999999997,,,,,,
CA,141100,44,1,2007,2,1,500,10100,,,,,500.0000000049999,499.9999999999999,500.0000000099999,31780.497164157146,10100.000000010004,99999.99999999997,,,,,,
CA,141100,45,1,2007,5,4,800,5400,,,,,800.0000000249998,800.0000000088755,800.0000000411243,5376.066473090688,4556.617609387139,6342.882638110389,,,,,,
CA,141100,46,1,2007,2,1,300,10100,,,,,300.00000000500006,300.00000000000006,300.00000001000006,31780.497164157146,10100.000000010004,99999.99999999997,,,,,,
CA,141100,47,1,2007,1,0,0,10100,,,,,0,0,0,31780.497164157146,10100.000000010004,99999.99999999997,,,,,,
CA,141100,48,1,2007,4,4,600,10100,,,,,600.00000002,600.0000000067712,600.0000000332287,31780.497164157146,10100.000000010004,99999.99999999997,,,,,,
CA,141100,49,1,2007,2,2,700,10100,,,,,700.0000000099999,700.0000000005758,700.000000019424,31780.497164157146,10100.000000010004,99999.99999999997,,,,,,
CA,141100,50,1,2007,1,0,0,10100,,,,,0,0,0,31780.497164157146,10100.000000010004,99999.99999999997,,,,,,
CA,141200,1,1,2007,7,6,2400,105200,,,,,2400.0000000349996,2400.0000000123105,2400.0000000576883,321451.7872494609,271791.81401206687,380185.29697618115,,,,,,
CA,141200,2,1,2007,4,3,1900,107500,,,,,1900.0000000200002,1899.9999999944087,1900.0000000455918,323703.51546488306,253064.50951121515,414060.2968259367,,,,,,
CA,141200,3,1,2007,4,4,1900,14600,,,,,1900.0000000249997,1899.9999999914546,1900.0000000585444,36230.21625643475,26454.851092409233,49617.688846665464,,,,,,
CA,141200,4,1,2007,4,2,1100,14700,,,,,1100.0000000149998,1099.9999999954982,1100.000000034502,36330.21625643979,28249.807905782836,46721.89692905828,,,,,,
CA,141200,5,1,2007,5,4,1000,11600,,,,,1000.0000000250003,1000.0000000049309,1000.0000000450696,33287.54936545957,25455.309242183666,43529.6594598689,,,,,,
CA,141200,6,1,2007,4,3,800,10800,,,,,800.0000000199998,800.0000000099997,800.00000003,32512.952696211636,23393.316426369267,45187.78243150368,,,,,,
CA,141200,7,1,2007,4,2,500,10900,,,,,500.0000000149999,500.0000000047938,500.00000002520613,32612.952696216642,25062.15588981652,42438.67479883635,,,,,,
CA,141200,8,1,2007,3,2,200,12200,,,,,200.00000001,200.00000000292889,200.00000001707105,33896.192393632504,24185.149592398106,47506.50205394179,,,,,,
CA,141200,9,1,2007,3,1,1200,11700,,,,,1200.00000001,1200.0000000016146,1200.0000000183852,33387.54936546456,26699.20550058496,41751.37168807927,,,,,,
CA,141200,10,1,2007,4,2,1000,12200,,,,,1000.0000000149997,1000.0000000028917,1000.000000027108,33845.918268687754,27315.250006295468,41937.971762538225,,,,,,
CA,141200,11,1,2007,6,5,3700,104900,,,,,3700.0000000299997,3700.0000000109985,3700.0000000490013,321151.78724944557,245529.2217563892,420065.96899429656,,,,,,
CA,141200,12,1,2007,4,3,2700,17500,,,,,2700.00000002,2699.9999999840375,2700.000000055963,39098.1722378969,30591.700494803405,49969.993417133686,,,,,,
CA,141200,13,1,2007,3,1,2200,13500,,,,,2200.0000000100003,2200.000000002567,2200.000000017433,35163.20432503865,27086.333589830407,45648.51622696709,,,,,,
CA,141200,14,1,2007,5,4,2000,11700,,,,,2000.000000025,1999.9999999947497,2000.0000000552507,33387.54936546456,26699.20550058496,41751.37168807927,,,,,,
CA,141200,15,1,2007,5,4,1100,10500,,,,,1100.00000003,1100.0000000144944,1100.0000000455052,32196.7249301869,21335.480218200588,48587.09931196228,,,,,,
CA,141200,16,1,2007,5,4,1300,10700,,,,,1300.0000000300001,1300.0000000125879,1300.0000000474126,32412.952696206634,20897.7296367515,50273.37996750168,,,,,,
CA,141200,17,1,2007,4,2,300,10500,,,,,300.00000001000006,300.0000000016148,300.00000001838526,32196.7249301869,21335.480218200588,48587.09931196228,,,,,,
