plottype,plot_id,subplot_id,period,year,height_class,number_of_tree_species,approx_nr_regeneration_ha,approx_rubbing_damage_perc,rubbing_damage_number_ha,mean_number_of_regeneration_ha,lci_number_of_regeneration_ha,uci_number_of_regeneration_ha
CA,11000,406551,2,2011,1000,4,1100,,,1100.0000000200002,1100.0000000037244,1100.000000036276
CA,11000,407011,2,2011,1000,2,7200,,,7200.000000010002,7199.999999829985,7200.000000190017
CA,11000,407011,2,2011,2000,1,3400,,,3400.0000000050013,3400.0000000000005,3400.000000010002
CA,11000,407011,2,2011,3000,1,300,,,300.00000000500006,300.00000000000006,300.00000001000006
CA,11000,407021,2,2011,1000,1,4300,,,4300.000000005,4300.000000000001,4300.00000001
CA,11000,407021,2,2011,2000,1,2200,,,2200.000000005001,2200.0000000000005,2200.000000010001
CA,11000,407021,2,2011,3000,1,500,,,500.0000000049999,499.9999999999999,500.0000000099999
CA,11000,407031,2,2011,1000,1,2300,,,2300.0000000049995,2300,2300.0000000099994
CA,11000,407031,2,2011,2000,1,900,,,900.0000000050001,900.0000000000001,900.0000000100001
CA,11000,407031,2,2011,3000,1,600,,,600.000000005,600,600.00000001
CA,11000,407041,2,2011,1000,1,100,,,100.000000005,100,100.00000001
CA,11000,407041,2,2011,2000,1,500,,,500.0000000049999,499.9999999999999,500.0000000099999
CA,11000,407041,2,2011,3000,1,200,,,200.000000005,200,200.00000001
CA,11000,407051,2,2011,1000,1,1700,,,1700.0000000049993,1700,1700.0000000099988
CA,11000,407051,2,2011,2000,1,1100,,,1100.0000000050004,1100.0000000000002,1100.0000000100006
CA,11000,407051,2,2011,3000,1,1100,,,1100.0000000050004,1100.0000000000002,1100.0000000100006
CA,11000,407511,2,2011,1000,1,2200,,,2200.000000005001,2200.0000000000005,2200.000000010001
CA,11000,407511,2,2011,2000,1,2900,,,2900.0000000049995,2900.0000000000005,2900.000000009999
CA,11000,407511,2,2011,3000,2,1200,,,1200.0000000100006,1199.999999979877,1200.0000000401242
CA,11000,407521,2,2011,1000,1,300,,,300.00000000500006,300.00000000000006,300.00000001000006
CA,11000,407521,2,2011,2000,1,900,,,900.0000000050001,900.0000000000001,900.0000000100001
CA,11000,407521,2,2011,3000,1,1100,,,1100.0000000050004,1100.0000000000002,1100.0000000100006
CA,11000,407531,2,2011,1000,1,800,,,800.000000005,799.9999999999998,800.00000001
CA,11000,407531,2,2011,2000,1,500,,,500.0000000049999,499.9999999999999,500.0000000099999
CA,11000,407531,2,2011,3000,1,100,,,100.000000005,100,100.00000001
CA,11000,407541,2,2011,1000,1,1100,,,1100.0000000050004,1100.0000000000002,1100.0000000100006
CA,11000,407551,2,2011,4000,1,100,,,100.000000005,100,100.00000001
CA,11000,408011,2,2011,1000,1,100,,,100.000000005,100,100.00000001
CA,11000,408011,2,2011,4000,1,200,,,200.000000005,200,200.00000001
CA,11000,408021,2,2011,1000,1,100,,,100.000000005,100,100.00000001
CA,11000,408031,2,2011,1000,1,500,,,500.0000000049999,499.9999999999999,500.0000000099999
CA,11000,408041,2,2011,1000,2,200,,,200.00000001,200.00000000292889,200.00000001707105
CA,11000,408051,2,2011,1000,1,900,,,900.0000000050001,900.0000000000001,900.0000000100001
CA,11000,408051,2,2011,2000,2,200,,,200.00000001,200.00000000292889,200.00000001707105
CP,200,1,2,2012,5000,8,970.8451528605615,,,951.5244051121623,851.1954930839773,1063.67890911134
CP,200,1,2,2012,6000,2,47.7464829275686,,,47.74648292836437,47.74648292714707,47.746482929581674
CP,200,1,2,2012,7000,1,47.7464829275686,,,47.74648292796648,47.7464829275686,47.74648292836437
CP,204,1,2,2012,5000,7,350.1408748021697,,,346.74322155996936,314.92839226345507,381.77206200324497
CP,204,1,2,2012,6000,4,143.2394487827058,,,143.2394487842973,143.23944878174453,143.2394487868501
CP,204,1,2,2012,7000,2,31.830988618379067,,,31.83098861917484,31.830988618336022,31.83098862001366
CP,205,1,2,2012,5000,5,87.53521870054243,,,91.40931246860322,77.99472139937674,107.13112703098275
CP,205,1,2,2012,6000,2,31.830988618379067,,,31.83098861917484,31.830988618336022,31.83098862001366
CP,205,1,2,2012,7000,1,15.915494309189533,,,15.91549430958742,15.915494309189533,15.915494309985307
CP,206,1,2,2012,5000,7,334.2253804929802,,,330.00448376044454,292.0011039219765,372.9539301025953
CP,206,1,2,2012,6000,5,246.69016179243775,,,246.69016179442724,246.69016179010887,246.69016179874558
CP,206,1,2,2012,7000,1,23.8732414637843,,,23.87324146418219,23.873241463784304,23.873241464580076
CP,207,1,2,2012,5000,4,270.56340325622205,,,266.4779596839274,226.19756398747705,313.93133394327884
CP,207,1,2,2012,6000,2,47.7464829275686,,,47.74648292836437,47.74648292714707,47.746482929581674
CP,207,1,2,2012,7000,1,39.78873577297383,,,39.78873577337171,39.78873577297382,39.7887357737696
CP,209,1,2,2012,5000,6,246.69016179243775,,,245.91761564012177,216.7366940189326,279.0273883057381
CP,209,1,2,2012,6000,3,135.28170162811102,,,135.2817016293047,135.28170162846908,135.28170163014033
CP,209,1,2,2012,7000,3,55.70423008216336,,,55.70423008335701,55.70423008203099,55.70423008468303
CP,210,1,2,2012,5000,7,326.2676333383854,,,327.4742421040583,288.001397502926,372.3571488591054
CP,210,1,2,2012,6000,5,254.64790894703253,,,254.64790894902194,254.64790894537444,254.64790895266944
CP,210,1,2,2012,7000,3,103.45071300973196,,,103.45071301092563,103.45071300909811,103.45071301275311
CP,211,1,2,2012,5000,3,151.19719593730056,,,148.44549486619988,122.21080521686798,180.31192010368548
CP,211,1,2,2012,6000,3,214.8591731740587,,,214.85917317525238,214.85917317164993,214.85917317885483
CP,211,1,2,2012,7000,3,127.32395447351627,,,127.32395447470995,127.32395447350483,127.32395447591504
CP,212,1,2,2012,,0,0,,,0,0,0
CP,213,1,2,2012,5000,8,246.69016179243775,,,244.62625105222708,226.8447318696182,263.8015977301256
CP,213,1,2,2012,6000,5,111.40846016432673,,,111.40846016631616,111.40846016434615,111.40846016828617
CP,213,1,2,2012,7000,3,819.647956923261,,,819.6479569244542,819.6479569107854,819.647956938123
CP,214,1,2,2012,5000,7,970.8451528605615,,,970.8451528633468,970.8451528597235,970.8451528669702
CP,214,1,2,2012,6000,6,254.64790894703253,,,254.6479089494199,254.6479089461147,254.64790895272506
CP,214,1,2,2012,7000,1,7.957747154594767,,,7.957747154992654,7.957747154594767,7.957747155390541
CP,215,1,2,2012,5000,7,1400.5634992086789,,,1369.1889113666152,1198.6386520172828,1564.006193070993
CP,215,1,2,2012,6000,5,549.0845536670389,,,549.0845536690283,549.0845536656092,549.0845536724474
CP,215,1,2,2012,7000,3,294.43664472000637,,,294.43664472119997,294.43664471622236,294.43664472617763
CP,216,1,2,2012,5000,8,1519.9297065276003,,,3228.2463255556117,2693.8419701176504,3868.6658141302028
CP,216,1,2,2012,6000,6,509.29581789406507,,,509.2958178964523,509.2958178900856,509.29581790281907
CP,216,1,2,2012,7000,1,238.732414637843,,,238.7324146382409,238.73241463784302,238.73241463863877
CP,217,1,2,2012,5000,4,63.66197723675813,,,66.24470641573056,56.33841960426671,77.89286882612497
CP,217,1,2,2012,6000,1,7.957747154594767,,,7.957747154992654,7.957747154594767,7.957747155390541
CP,217,1,2,2012,7000,2,71.6197243913529,,,71.61972439214868,71.6197243912176,71.61972439307975
CP,218,1,2,2012,5000,6,477.464829275686,,,468.59729262197783,408.4995476604154,537.5365135904302
CP,218,1,2,2012,6000,3,190.9859317102744,,,190.98593171146803,190.98593170818273,190.98593171475332
CP,218,1,2,2012,7000,1,7.957747154594767,,,7.957747154992654,7.957747154594767,7.957747155390541
CP,219,1,2,2012,5000,3,39.78873577297383,,,41.080100362857934,35.26209906293308,47.85803144647252
CP,219,1,2,2012,6000,1,7.957747154594767,,,7.957747154992654,7.957747154594767,7.957747155390541
CP,219,1,2,2012,7000,2,135.28170162811102,,,135.28170162890683,135.2817016280222,135.28170162979146
CP,220,1,2,2012,5000,7,326.2676333383854,,,327.4742421040583,288.001397502926,372.3571488591054
CP,220,1,2,2012,6000,4,63.66197723675813,,,63.661977238349664,63.66197723713953,63.6619772395598
CP,221,1,2,2012,5000,6,453.59158781190166,,,449.3283131660666,379.3202390370131,532.2572123365194
CP,221,1,2,2012,6000,2,55.70423008216336,,,55.704230082959135,55.70423008154732,55.70423008437095
CP,221,1,2,2012,7000,3,87.53521870054243,,,87.53521870173608,87.53521870086992,87.53521870260226
CP,223,1,2,2012,5000,5,509.29581789406507,,,497.1153838207761,429.5496241025601,575.3088606411491
CP,223,1,2,2012,6000,5,501.3380707394703,,,501.3380707414597,501.338070735302,501.33807074761745
CP,223,1,2,2012,7000,3,230.77466748324824,,,230.7746674844419,230.77466747900058,230.7746674898832
CP,224,1,2,2012,5000,8,302.3943918746011,,,298.30894830389803,274.83978207605986,323.78219763524226
CP,224,1,2,2012,6000,3,278.5211504108168,,,278.5211504120106,278.52115040681866,278.52115041720253
CP,224,1,2,2012,7000,3,111.40846016432673,,,111.4084601655204,111.40846016438567,111.4084601666551
CP,225,1,2,2012,5000,5,183.02818455567962,,,184.2771712334581,159.76947064329954,212.54420948555216
CP,225,1,2,2012,6000,2,31.830988618379067,,,31.83098861917484,31.830988618336022,31.83098862001366
CP,225,1,2,2012,7000,2,63.66197723675813,,,63.661977237553906,63.66197723594618,63.66197723916163
CP,226,1,2,2012,5000,7,1209.5775674984045,,,2926.719345269213,2427.0710009391014,3529.227666870376
CP,226,1,2,2012,6000,3,39.78873577297383,,,39.7887357741675,39.78873577320397,39.78873577513103
CP,226,1,2,2012,7000,1,39.78873577297383,,,39.78873577337171,39.78873577297382,39.7887357737696
CP,227,1,2,2012,5000,10,278.5211504108168,,,277.74860426009235,257.4764830569298,299.61682811774415
CP,227,1,2,2012,6000,3,63.66197723675813,,,63.661977237951774,63.661977236746665,63.661977239156876
CP,227,1,2,2012,7000,2,31.830988618379067,,,31.83098861917484,31.830988618336022,31.83098862001366
CP,228,1,2,2012,5000,8,1090.211360179483,,,2817.300689387661,2330.001414248906,3406.5143162081745
CP,228,1,2,2012,6000,1,7.957747154594767,,,7.957747154992654,7.957747154594767,7.957747155390541
CP,228,1,2,2012,7000,2,55.70423008216336,,,55.704230082959135,55.704230082209186,55.70423008370908
CP,229,1,2,2012,5000,5,294.43664472000637,,,294.35188889619303,252.15665275955223,343.6079657171549
CP,229,1,2,2012,6000,2,47.7464829275686,,,47.74648292836437,47.74648292714707,47.746482929581674
CP,229,1,2,2012,7000,3,71.6197243913529,,,71.61972439254654,71.61972439119725,71.61972439389582
CA,31000,1,2,2012,1000,1,10100,,,31780.497164157146,10100.000000010004,99999.99999999997
CA,31000,1,2,2012,2000,1,300,,,316.2277660247436,200.00000000999995,499.9999999999999
CA,31000,1,2,2012,3000,2,1600,,,1583.2396974308742,1363.4441190177783,1838.4676750278472
CA,31000,1,2,2012,4000,2,1600,,,1583.2396974308742,1363.4441190177783,1838.4676750278472
CA,31000,2,2,2012,1000,1,10100,,,31780.497164157146,10100.000000010004,99999.99999999997
CA,31000,2,2,2012,3000,1,800,,,774.5966692479383,600.0000000099998,1000.0000000000001
CA,31000,2,2,2012,4000,1,1500,,,1483.2396974258745,1100.0000000100001,1999.9999999999995
CA,31000,3,2,2012,1000,2,3300,,,3214.503115269531,2429.3648998932163,4253.387491739801
CA,31000,3,2,2012,3000,3,2600,,,2574.064132698556,2104.8495792435833,3147.8763255026875
CA,31000,3,2,2012,4000,2,1800,,,1799.467463450618,1368.851795092969,2365.5469230673566
CA,31000,4,2,2012,1000,3,13400,,,34995.00027942666,22872.3523423073,53542.81126090474
CA,31000,4,2,2012,2000,1,100,,,100.000000005,100,100.00000001
CA,31000,4,2,2012,3000,2,2300,,,2257.8363666738123,1854.8774119179673,2748.3352947856456
CA,31000,4,2,2012,4000,2,2300,,,2257.8363666738123,1854.8774119179673,2748.3352947856456
CA,31000,5,2,2012,1000,3,10500,,,32196.7249301869,21335.480218200588,48587.09931196228
CA,31000,5,2,2012,2000,1,100,,,100.000000005,100,100.00000001
CA,31000,5,2,2012,3000,2,600,,,632.455532049487,457.4429685621371,874.4259448938617
CA,31000,5,2,2012,4000,2,1800,,,1799.467463450618,1368.851795092969,2365.5469230673566
CA,31000,6,2,2012,1000,1,10100,,,31780.497164157146,10100.000000010004,99999.99999999997
CA,31000,6,2,2012,2000,1,800,,,774.5966692479383,600.0000000099998,1000.0000000000001
CA,31000,6,2,2012,3000,2,600,,,632.455532049487,457.4429685621371,874.4259448938617
CA,31000,6,2,2012,4000,1,300,,,316.2277660247436,200.00000000999995,499.9999999999999
CA,31000,7,2,2012,1000,1,10100,,,31780.497164157146,10100.000000010004,99999.99999999997
CA,31000,7,2,2012,2000,1,100,,,100.000000005,100,100.00000001
CA,31000,7,2,2012,3000,1,100,,,100.000000005,100,100.00000001
CA,31000,7,2,2012,4000,2,400,,,416.2277660297436,331.0137588276933,523.3787073615046
CA,31000,8,2,2012,2000,1,100,,,100.000000005,100,100.00000001
CA,31000,8,2,2012,4000,1,100,,,100.000000005,100,100.00000001
CA,31000,9,2,2012,1000,2,8800,,,8584.846345160995,7187.1336589618495,10254.3782079419
CA,31000,9,2,2012,3000,1,300,,,316.2277660247436,200.00000000999995,499.9999999999999
CA,31000,9,2,2012,4000,1,300,,,316.2277660247436,200.00000000999995,499.9999999999999
CA,31000,10,2,2012,1000,1,5000,,,4959.838707060945,4100.00000001,5999.999999999998
CA,31000,10,2,2012,2000,1,100,,,100.000000005,100,100.00000001
CA,31000,10,2,2012,4000,2,400,,,416.2277660297436,331.0137588276933,523.3787073615046
CA,31000,11,2,2012,1000,2,10400,,,32096.724930181874,17313.975875075375,59501.05040441926
CA,31000,11,2,2012,2000,2,3100,,,2998.2753492497873,2552.180229106062,3522.3433546727574
CA,31000,11,2,2012,3000,2,2300,,,2257.8363666738123,1854.8774119179673,2748.3352947856456
CA,31000,11,2,2012,4000,2,3300,,,3214.503115269531,2429.3648998932163,4253.387491739801
CA,31000,12,2,2012,1000,1,10100,,,31780.497164157146,10100.000000010004,99999.99999999997
CA,31000,12,2,2012,2000,1,1500,,,1483.2396974258745,1100.0000000100001,1999.9999999999995
CA,31000,12,2,2012,3000,2,1800,,,1799.467463450618,1368.851795092969,2365.5469230673566
CA,31000,12,2,2012,4000,1,3000,,,2898.275349244788,2100.0000000100003,3999.9999999999977
CA,31000,13,2,2012,1000,1,10100,,,31780.497164157146,10100.000000010004,99999.99999999997
CA,31000,13,2,2012,2000,1,300,,,316.2277660247436,200.00000000999995,499.9999999999999
CA,31000,13,2,2012,3000,2,1800,,,1799.467463450618,1368.851795092969,2365.5469230673566
CA,31000,13,2,2012,4000,2,1800,,,1799.467463450618,1368.851795092969,2365.5469230673566
CA,31000,14,2,2012,1000,3,10700,,,32412.952696206634,20897.7296367515,50273.37996750168
CA,31000,14,2,2012,3000,3,2400,,,2357.8363666788123,2068.214098659719,2688.0158759365577
CA,31000,14,2,2012,4000,2,3300,,,3214.503115269531,2429.3648998932163,4253.387491739801
CA,31000,15,2,2012,1000,2,10400,,,32096.724930181874,17313.975875075375,59501.05040441926
CA,31000,15,2,2012,3000,2,1800,,,1799.467463450618,1368.851795092969,2365.5469230673566
CA,31000,15,2,2012,4000,2,3300,,,3214.503115269531,2429.3648998932163,4253.387491739801
CA,31000,16,2,2012,1000,1,10100,,,31780.497164157146,10100.000000010004,99999.99999999997
CA,31000,16,2,2012,3000,2,400,,,416.2277660297436,331.0137588276933,523.3787073615046
CA,31000,16,2,2012,4000,2,900,,,874.596669252938,769.7427935731275,993.733673449018
CA,31000,17,2,2012,1000,1,300,,,316.2277660247436,200.00000000999995,499.9999999999999
CA,31000,17,2,2012,3000,1,300,,,316.2277660247436,200.00000000999995,499.9999999999999
CA,31000,17,2,2012,4000,2,1100,,,1090.824435272682,839.1785520525926,1417.9317925577689
CA,31000,18,2,2012,1000,1,300,,,316.2277660247436,200.00000000999995,499.9999999999999
CA,31000,19,2,2012,1000,2,5300,,,5276.06647308569,4116.965142262744,6761.504279611
CA,31000,19,2,2012,2000,2,200,,,200.00000001,200.00000000292889,200.00000001707105
CA,31000,19,2,2012,3000,2,200,,,200.00000001,200.00000000292889,200.00000001707105
CA,31000,20,2,2012,1000,2,1100,,,1090.824435272682,839.1785520525926,1417.9317925577689
CA,31000,20,2,2012,3000,1,100,,,100.000000005,100,100.00000001
CA,31000,21,2,2012,1000,2,10200,,,31880.497164162134,17972.373226931515,56551.579838723264
CA,31000,21,2,2012,2000,3,5400,,,5376.066473090688,4556.617609387139,6342.882638110389
CA,31000,21,2,2012,3000,3,4100,,,3989.0997845174693,3249.087256508748,4897.657660304352
CA,31000,21,2,2012,4000,1,800,,,774.5966692479383,600.0000000099998,1000.0000000000001
CA,31000,22,2,2012,1000,4,12000,,,33679.96462761275,24516.94379341457,46267.59464293172
CA,31000,22,2,2012,2000,3,900,,,948.6832980742308,728.1919425840865,1235.9378721648984
CA,31000,22,2,2012,3000,3,5600,,,5592.294239110432,4465.078791722669,7004.07681825521
CA,31000,22,2,2012,4000,3,8200,,,8010.249675923059,7376.794619192278,8698.100351565856
CA,31000,23,2,2012,1000,2,10400,,,32096.724930181874,17313.975875075375,59501.05040441926
CA,31000,23,2,2012,2000,1,800,,,774.5966692479383,600.0000000099998,1000.0000000000001
CA,31000,23,2,2012,3000,3,2600,,,2574.064132698556,2104.8495792435833,3147.8763255026875
CA,31000,23,2,2012,4000,1,3000,,,2898.275349244788,2100.0000000100003,3999.9999999999977
CA,31000,24,2,2012,1000,4,10400,,,32080.497164172157,24086.9195345331,42726.854167672514
CA,31000,24,2,2012,2000,2,900,,,874.596669252938,769.7427935731275,993.733673449018
CA,31000,24,2,2012,3000,2,1600,,,1583.2396974308742,1363.4441190177783,1838.4676750278472
CA,31000,24,2,2012,4000,1,3000,,,2898.275349244788,2100.0000000100003,3999.9999999999977
CA,31000,25,2,2012,1000,3,10300,,,31980.497164167136,21824.222126467368,46863.16849877357
CA,31000,25,2,2012,2000,2,600,,,632.455532049487,457.4429685621371,874.4259448938617
CA,31000,25,2,2012,3000,2,5100,,,5059.8387070659455,4600.391841668316,5565.1711033898155
CA,31000,25,2,2012,4000,1,8000,,,7810.249675913055,6100.000000009996,10000.000000000004
CA,31000,26,2,2012,1000,2,8300,,,8126.4774419378,6264.189102345261,10542.40772993255
CA,31000,26,2,2012,3000,2,400,,,416.2277660297436,331.0137588276933,523.3787073615046
CA,31000,26,2,2012,4000,2,400,,,416.2277660297436,331.0137588276933,523.3787073615046
CA,31000,27,2,2012,1000,2,11600,,,33263.73686158302,18396.17534510132,60147.07781589384
CA,31000,27,2,2012,3000,1,300,,,316.2277660247436,200.00000000999995,499.9999999999999
CA,31000,27,2,2012,4000,1,1500,,,1483.2396974258745,1100.0000000100001,1999.9999999999995
CA,31000,28,2,2012,3000,1,800,,,774.5966692479383,600.0000000099998,1000.0000000000001
CA,31000,28,2,2012,4000,2,900,,,874.596669252938,769.7427935731275,993.733673449018
CA,31000,29,2,2012,1000,1,1500,,,1483.2396974258745,1100.0000000100001,1999.9999999999995
CA,31000,29,2,2012,4000,3,900,,,948.6832980742308,728.1919425840865,1235.9378721648984
CA,31000,30,2,2012,1000,2,2300,,,2257.8363666738123,1854.8774119179673,2748.3352947856456
CA,31000,30,2,2012,3000,1,100,,,100.000000005,100,100.00000001
CA,31000,30,2,2012,4000,2,400,,,416.2277660297436,331.0137588276933,523.3787073615046
CA,31000,31,2,2012,1000,3,10700,,,32412.952696206634,20897.7296367515,50273.37996750168
CA,31000,31,2,2012,2000,2,1600,,,1549.1933384958766,1293.2135405701706,1855.841997279006
CA,31000,31,2,2012,3000,3,3200,,,3098.275349254787,2782.786549634338,3449.5316002807463
CA,31000,31,2,2012,4000,2,3300,,,3214.503115269531,2429.3648998932163,4253.387491739801
CA,31000,32,2,2012,1000,3,11000,,,32655.093833410097,22076.752334115678,48302.174936345
CA,31000,32,2,2012,2000,2,1100,,,1090.824435272682,839.1785520525926,1417.9317925577689
CA,31000,32,2,2012,3000,2,1800,,,1799.467463450618,1368.851795092969,2365.5469230673566
CA,31000,32,2,2012,4000,1,3000,,,2898.275349244788,2100.0000000100003,3999.9999999999977
CA,31000,33,2,2012,1000,2,10400,,,32096.724930181874,17313.975875075375,59501.05040441926
CA,31000,33,2,2012,2000,2,600,,,632.455532049487,457.4429685621371,874.4259448938617
